ticket_id,customer_id,category,priority,channel,created_at,resolved_at,resolution_time_hours,status,satisfaction_score
TKT000690,7916-VCCPB,Plan Modification,High,Retail Store,2026-01-14 21:20:00,,,In Progress,
TKT000691,7064-JHXCE,SIM Issue,High,Retail Store,2026-08-02 13:25:00,2026-08-04 07:19:00,41.9,Closed,3.0
TKT000692,8937-RDTHP,Call Drops,Medium,Web Portal,2026-01-21 10:01:00,2026-01-21 12:19:00,2.3,Resolved,2.0
TKT000693,8450-LUGUK,Broadband Outage,Critical,Retail Store,2026-06-23 12:32:00,,,In Progress,
TKT000694,3077-RSNTJ,Billing Dispute,High,Web Portal,2026-06-29 20:37:00,,,Escalated,
TKT000695,8614-VGMMV,Roaming Issue,Low,Chatbot,2026-06-27 14:23:00,2026-06-30 02:23:00,60.0,Resolved,2.0
TKT000696,0148-DCDOS,Billing Dispute,Low,Retail Store,2026-01-03 17:18:00,2026-01-03 19:18:00,2.0,Resolved,2.0
TKT000697,1548-FEHVL,Billing Dispute,High,Mobile App,2026-04-01 18:39:00,,,In Progress,
TKT000698,6128-DAFVY,Broadband Outage,High,Mobile App,2026-03-11 19:35:00,2026-03-11 20:53:00,1.3,Resolved,4.0
TKT000699,0947-MUGVO,Call Drops,Critical,Call Center,2026-02-25 09:35:00,,,In Progress,
TKT000700,4897-QSUYC,Plan Modification,Low,Web Portal,2026-03-17 16:56:00,2026-03-19 19:14:00,50.3,Resolved,3.0
TKT000701,0237-YFUTL,Roaming Issue,High,Retail Store,2026-08-09 07:44:00,,,In Progress,
TKT000702,9355-NPPFS,Broadband Outage,Medium,Call Center,2026-01-03 18:10:00,,,In Progress,
TKT000703,3976-NLDEZ,Network Slowdown,Medium,Web Portal,2026-07-27 19:16:00,2026-07-27 22:04:00,2.8,Resolved,2.0
TKT000704,8972-HJWNV,Plan Modification,Medium,Mobile App,2026-01-21 11:40:00,2026-01-22 22:22:00,34.7,Closed,2.0
TKT000705,1447-PJGGA,Call Drops,High,Chatbot,2026-05-02 23:36:00,2026-05-05 19:36:00,68.0,Closed,3.0
TKT000706,7526-BEZQB,Network Slowdown,Low,Retail Store,2026-05-17 21:33:00,2026-05-19 13:15:00,39.7,Closed,1.0
TKT000707,5173-WXOQV,Call Drops,Critical,Chatbot,2026-03-15 23:41:00,2026-03-18 04:05:00,52.4,Closed,3.0
TKT000708,8390-FESFV,Roaming Issue,High,Call Center,2026-04-22 11:41:00,2026-04-24 19:53:00,56.2,Closed,5.0
TKT000709,1092-GANHU,Plan Modification,Low,Web Portal,2026-04-29 09:54:00,,,Escalated,
TKT000710,1725-MIMXW,SIM Issue,Critical,Retail Store,2026-01-25 11:08:00,,,In Progress,
TKT000711,5919-TMRGD,Network Slowdown,Critical,Retail Store,2026-01-12 16:49:00,2026-01-13 20:25:00,27.6,Resolved,2.0
TKT000712,9112-WSNPU,Plan Modification,Medium,Chatbot,2026-07-09 14:03:00,2026-07-12 02:51:00,60.8,Closed,3.0
TKT000713,2977-CEBSX,Plan Modification,Low,Mobile App,2026-08-03 14:04:00,,,Escalated,
TKT000714,6941-PMGEP,Billing Dispute,Low,Mobile App,2026-04-23 15:37:00,,,Escalated,
TKT000715,8190-ZTQFB,Network Slowdown,Low,Retail Store,2026-04-22 08:22:00,2026-04-24 05:52:00,45.5,Closed,4.0
TKT000716,4658-HCOHW,SIM Issue,High,Call Center,2026-03-31 23:25:00,2026-04-02 02:19:00,26.9,Resolved,3.0
TKT000717,8234-GSZYK,Broadband Outage,Critical,Mobile App,2026-04-24 20:22:00,2026-04-25 01:22:00,5.0,Closed,3.0
TKT000718,6248-TKCQV,SIM Issue,Medium,Call Center,2026-04-14 09:37:00,,,Escalated,
TKT000719,4989-LIXVT,Billing Dispute,Critical,Chatbot,2026-07-24 12:40:00,2026-07-24 18:34:00,5.9,Closed,3.0
TKT000720,8884-ADFVN,SIM Issue,Critical,Chatbot,2026-08-04 17:14:00,,,In Progress,
TKT000721,6319-IEJWJ,Billing Dispute,Low,Chatbot,2026-07-30 23:11:00,2026-08-02 08:29:00,57.3,Closed,3.0
TKT000722,7727-SHVZV,Roaming Issue,Medium,Call Center,2026-08-31 18:56:00,2026-09-01 01:08:00,6.2,Resolved,2.0
TKT000723,6267-DCFFZ,Plan Modification,High,Retail Store,2026-06-29 15:44:00,,,In Progress,
TKT000724,8380-PEFPE,Broadband Outage,Low,Chatbot,2026-02-17 20:04:00,,,Escalated,
TKT000725,8999-BOHSE,SIM Issue,Critical,Web Portal,2026-02-15 23:11:00,,,Escalated,
TKT000726,6614-YWYSC,SIM Issue,Medium,Call Center,2026-08-02 16:03:00,,,In Progress,
TKT000727,9050-QLROH,SIM Issue,Low,Retail Store,2026-04-08 18:49:00,2026-04-09 16:55:00,22.1,Closed,3.0
TKT000728,9921-ZVRHG,Roaming Issue,High,Chatbot,2026-07-05 23:08:00,,,Escalated,
TKT000729,8652-YHIYU,Plan Modification,Low,Web Portal,2026-01-06 10:35:00,2026-01-07 22:47:00,36.2,Closed,3.0
TKT000730,6352-TWCAU,Broadband Outage,High,Web Portal,2026-01-24 12:30:00,2026-01-24 21:00:00,8.5,Closed,1.0
TKT000731,7248-VZQLC,Call Drops,Low,Mobile App,2026-06-27 13:43:00,2026-06-30 10:25:00,68.7,Resolved,2.0
TKT000732,7873-CVMAW,Call Drops,Low,Retail Store,2026-03-15 09:52:00,2026-03-16 20:10:00,34.3,Closed,1.0
TKT000733,1821-BUCWY,Network Slowdown,High,Retail Store,2026-07-22 18:21:00,,,In Progress,
TKT000734,4567-AKPIA,Network Slowdown,High,Call Center,2026-06-09 12:50:00,2026-06-09 16:56:00,4.1,Resolved,3.0
TKT000735,7028-DVOIQ,Roaming Issue,Low,Retail Store,2026-08-15 07:46:00,,,In Progress,
TKT000736,5276-KQWHG,Call Drops,Medium,Call Center,2026-07-11 09:27:00,2026-07-13 16:33:00,55.1,Resolved,3.0
TKT000737,1430-SFQSA,Network Slowdown,High,Web Portal,2026-01-21 10:04:00,2026-01-24 05:34:00,67.5,Resolved,3.0
TKT000738,6646-VRFOL,Network Slowdown,Critical,Retail Store,2026-02-11 08:50:00,2026-02-11 17:20:00,8.5,Closed,1.0
TKT000739,6979-ZNSFF,SIM Issue,Critical,Chatbot,2026-04-26 09:25:00,,,Escalated,
TKT000740,3066-RRJIO,Call Drops,High,Web Portal,2026-06-03 09:44:00,2026-06-03 14:56:00,5.2,Closed,3.0
TKT000741,5402-HTOTQ,SIM Issue,Critical,Retail Store,2026-06-17 09:21:00,,,In Progress,
TKT000742,4817-QRJSX,SIM Issue,Low,Retail Store,2026-04-23 11:55:00,,,Escalated,
TKT000743,4881-GQJTW,Plan Modification,Critical,Retail Store,2026-08-02 16:06:00,2026-08-04 09:12:00,41.1,Closed,3.0
TKT000744,9169-BSVIN,Broadband Outage,Critical,Mobile App,2026-07-20 22:07:00,2026-07-21 03:25:00,5.3,Resolved,4.0
TKT000745,7145-FEJWU,Roaming Issue,Critical,Call Center,2026-03-09 23:46:00,2026-03-11 00:52:00,25.1,Resolved,5.0
TKT000746,5138-WVKYJ,Broadband Outage,Low,Call Center,2026-07-04 17:49:00,,,In Progress,
TKT000747,0197-PNKNK,Network Slowdown,Low,Mobile App,2026-04-24 10:10:00,2026-04-25 14:40:00,28.5,Resolved,1.0
TKT000748,1816-FLZDK,Roaming Issue,Medium,Web Portal,2026-05-26 20:49:00,,,In Progress,
TKT000749,3795-CAWEX,Roaming Issue,Critical,Mobile App,2026-07-05 18:41:00,2026-07-08 01:23:00,54.7,Closed,4.0
TKT000750,2321-OMBXY,Broadband Outage,Critical,Chatbot,2026-08-17 17:45:00,2026-08-20 11:33:00,65.8,Closed,2.0
TKT000751,5696-QURRL,Network Slowdown,Low,Chatbot,2026-06-11 11:28:00,,,Escalated,
TKT000752,1550-EENBN,Plan Modification,High,Call Center,2026-01-16 13:34:00,2026-01-17 17:10:00,27.6,Resolved,1.0
TKT000753,9761-XUJWD,Call Drops,High,Call Center,2026-01-04 08:32:00,,,Escalated,
TKT000754,4782-OSFXZ,SIM Issue,High,Call Center,2026-04-02 19:39:00,2026-04-04 15:33:00,43.9,Resolved,5.0
TKT000755,1047-NNCBF,Roaming Issue,Medium,Mobile App,2026-05-15 09:49:00,2026-05-15 17:25:00,7.6,Closed,4.0
TKT000756,3049-SOLAY,Network Slowdown,Medium,Call Center,2026-04-10 09:44:00,2026-04-10 19:08:00,9.4,Closed,3.0
TKT000757,8535-SFUTN,Plan Modification,Critical,Retail Store,2026-05-02 15:05:00,,,Escalated,
TKT000758,5909-ECHUI,Network Slowdown,Critical,Web Portal,2026-04-15 15:08:00,,,Escalated,
TKT000759,7821-DPRQE,Plan Modification,High,Mobile App,2026-03-07 08:54:00,,,Escalated,
TKT000760,0578-SKVMF,Roaming Issue,High,Web Portal,2026-01-21 14:16:00,2026-01-22 10:34:00,20.3,Closed,3.0
TKT000761,6990-YNRIO,Plan Modification,Low,Retail Store,2026-01-26 14:52:00,,,In Progress,
TKT000762,6437-UKHMV,Broadband Outage,High,Retail Store,2026-07-01 10:46:00,,,Escalated,
TKT000763,2739-CCZMB,Plan Modification,Critical,Call Center,2026-02-03 13:57:00,2026-02-06 11:45:00,69.8,Resolved,1.0
TKT000764,1291-CUOCY,Call Drops,Critical,Chatbot,2026-04-26 22:55:00,,,In Progress,
TKT000765,4592-IWTJI,Broadband Outage,High,Web Portal,2026-07-25 11:17:00,2026-07-27 05:59:00,42.7,Closed,1.0
TKT000766,7854-EKTJL,Billing Dispute,Critical,Retail Store,2026-05-29 20:49:00,2026-06-01 16:43:00,67.9,Closed,2.0
TKT000767,6583-QGCSI,Call Drops,Medium,Web Portal,2026-03-24 17:06:00,,,In Progress,
TKT000768,0236-HFWSV,Network Slowdown,Medium,Call Center,2026-05-04 22:02:00,,,In Progress,
TKT000769,1401-FTHFQ,Call Drops,Low,Chatbot,2026-03-15 19:38:00,,,Escalated,
TKT000770,0956-ACVZC,Network Slowdown,High,Web Portal,2026-04-18 07:55:00,,,In Progress,
TKT000771,3990-QYKBE,Network Slowdown,High,Web Portal,2026-01-20 08:27:00,2026-01-21 05:15:00,20.8,Closed,2.0
TKT000772,6905-NIQIN,Call Drops,Low,Retail Store,2026-07-19 08:35:00,2026-07-19 16:53:00,8.3,Closed,1.0
TKT000773,0689-NKYLF,Billing Dispute,Critical,Web Portal,2026-06-28 18:03:00,2026-06-30 02:21:00,32.3,Closed,1.0
TKT000774,5570-PTWEH,Billing Dispute,Critical,Chatbot,2026-03-14 10:30:00,,,In Progress,
TKT000775,8601-QACRS,Roaming Issue,High,Chatbot,2026-05-02 14:37:00,2026-05-04 05:13:00,38.6,Closed,3.0
TKT000776,5550-VFRLC,Roaming Issue,Low,Retail Store,2026-05-11 13:34:00,2026-05-12 19:28:00,29.9,Closed,2.0
TKT000777,8610-WFCJF,Broadband Outage,Critical,Web Portal,2026-06-13 15:35:00,2026-06-14 06:17:00,14.7,Closed,2.0
TKT000778,3647-GMGDH,Call Drops,Medium,Retail Store,2026-06-27 14:29:00,2026-06-30 10:59:00,68.5,Resolved,2.0
TKT000779,7663-RGWBC,Roaming Issue,Critical,Web Portal,2026-07-07 17:27:00,,,Escalated,
TKT000780,1929-ZCBHE,Plan Modification,Medium,Chatbot,2026-01-07 20:44:00,,,Escalated,
TKT000781,0236-HFWSV,Roaming Issue,High,Call Center,2026-07-28 12:43:00,2026-07-30 15:37:00,50.9,Closed,1.0
TKT000782,6425-YQLLO,SIM Issue,Critical,Web Portal,2026-05-02 15:07:00,,,In Progress,
TKT000783,7100-FQPRV,Broadband Outage,Medium,Mobile App,2026-08-25 07:50:00,2026-08-27 22:20:00,62.5,Resolved,3.0
TKT000784,3494-JCHRQ,Call Drops,Critical,Web Portal,2026-02-14 23:42:00,2026-02-17 11:12:00,59.5,Closed,3.0
TKT000785,0564-MUUQK,Broadband Outage,High,Retail Store,2026-03-05 09:05:00,,,In Progress,
TKT000786,4123-FCVCB,Broadband Outage,Medium,Call Center,2026-08-14 12:55:00,,,Escalated,
TKT000787,9063-ZGTUY,Billing Dispute,Medium,Mobile App,2026-02-23 10:13:00,2026-02-23 16:37:00,6.4,Closed,3.0
TKT000788,6168-YBYNP,Network Slowdown,Medium,Call Center,2026-03-29 17:52:00,2026-03-31 04:16:00,34.4,Closed,3.0
TKT000789,8016-ZMGMO,Network Slowdown,Low,Call Center,2026-02-17 07:34:00,,,In Progress,
TKT000790,7541-YLXCL,Call Drops,High,Retail Store,2026-06-29 15:45:00,,,Escalated,
TKT000791,6986-IJDHX,Plan Modification,Medium,Retail Store,2026-07-27 12:33:00,2026-07-27 20:03:00,7.5,Resolved,1.0
TKT000792,5440-FLBQG,Billing Dispute,Critical,Call Center,2026-07-12 22:41:00,2026-07-13 23:53:00,25.2,Closed,3.0
TKT000793,3927-NLNRY,Roaming Issue,Critical,Chatbot,2026-07-24 22:27:00,2026-07-27 08:03:00,57.6,Closed,1.0
TKT000794,7854-FOKSF,Roaming Issue,High,Mobile App,2026-04-01 07:55:00,,,In Progress,
TKT000795,6437-UKHMV,Broadband Outage,Low,Retail Store,2026-04-13 10:25:00,2026-04-14 12:49:00,26.4,Closed,3.0
TKT000796,9030-QGZNL,Broadband Outage,Medium,Call Center,2026-07-19 19:44:00,2026-07-20 05:38:00,9.9,Closed,4.0
TKT000797,5519-YLDGW,SIM Issue,Medium,Web Portal,2026-05-22 23:51:00,,,In Progress,
TKT000798,7024-OHCCK,Call Drops,Critical,Retail Store,2026-05-30 10:06:00,2026-06-01 12:42:00,50.6,Closed,3.0
TKT000799,4749-VFKVB,Broadband Outage,High,Mobile App,2026-06-19 12:24:00,2026-06-19 19:30:00,7.1,Closed,3.0
TKT000800,8467-WYNSR,Network Slowdown,High,Call Center,2026-01-13 10:11:00,2026-01-14 07:53:00,21.7,Resolved,3.0
TKT000801,4182-BGSIQ,Billing Dispute,Critical,Web Portal,2026-08-21 19:44:00,,,In Progress,
TKT000802,0508-OOLTO,Broadband Outage,Critical,Call Center,2026-06-22 17:38:00,,,Escalated,
TKT000803,4701-MLJPN,Broadband Outage,Critical,Chatbot,2026-06-26 23:18:00,2026-06-28 21:36:00,46.3,Closed,1.0
TKT000804,6956-SMUCM,Network Slowdown,Medium,Mobile App,2026-05-19 18:19:00,,,In Progress,
TKT000805,0516-VRYBW,Network Slowdown,High,Call Center,2026-05-15 16:08:00,,,In Progress,
TKT000806,8234-GSZYK,SIM Issue,High,Chatbot,2026-06-11 09:49:00,2026-06-12 20:31:00,34.7,Resolved,4.0
TKT000807,9191-MYQKX,Plan Modification,Medium,Retail Store,2026-07-07 17:04:00,2026-07-07 17:46:00,0.7,Closed,3.0
TKT000808,8229-TNIQA,Broadband Outage,Medium,Call Center,2026-05-18 17:30:00,2026-05-20 04:06:00,34.6,Resolved,2.0
TKT000809,4822-NGOCH,Roaming Issue,High,Web Portal,2026-07-28 15:36:00,,,Escalated,
TKT000810,2568-OIADY,Call Drops,Low,Mobile App,2026-01-05 09:44:00,2026-01-08 02:14:00,64.5,Resolved,2.0
TKT000811,6199-IPCAO,Roaming Issue,Critical,Web Portal,2026-04-13 07:54:00,2026-04-16 05:54:00,70.0,Closed,3.0
TKT000812,6388-TABGU,Plan Modification,High,Call Center,2026-03-13 23:12:00,2026-03-15 10:42:00,35.5,Closed,2.0
TKT000813,6620-HVDUJ,SIM Issue,Medium,Chatbot,2026-03-03 11:40:00,,,In Progress,
TKT000814,4822-YCXMX,Plan Modification,Low,Retail Store,2026-07-13 17:13:00,,,Escalated,
TKT000815,2057-ZBLPD,Plan Modification,Medium,Mobile App,2026-04-04 12:16:00,2026-04-05 18:52:00,30.6,Closed,2.0
TKT000816,5322-ZSMZY,Roaming Issue,High,Mobile App,2026-03-17 08:13:00,,,Escalated,
TKT000817,7407-SUJIZ,Roaming Issue,Critical,Mobile App,2026-02-08 09:44:00,2026-02-10 07:20:00,45.6,Closed,4.0
TKT000818,7041-TXQJH,Roaming Issue,High,Retail Store,2026-03-31 15:57:00,2026-04-01 15:33:00,23.6,Closed,5.0
TKT000819,6981-TDRFT,Roaming Issue,Critical,Retail Store,2026-03-10 16:49:00,,,Escalated,
TKT000820,4132-KALRO,Billing Dispute,Critical,Call Center,2026-08-20 16:39:00,,,In Progress,
TKT000821,3254-YRILK,Call Drops,Medium,Chatbot,2026-06-24 22:48:00,2026-06-27 15:24:00,64.6,Closed,1.0
TKT000822,0875-CABNR,Call Drops,Medium,Retail Store,2026-07-03 11:09:00,2026-07-05 06:33:00,43.4,Resolved,1.0
TKT000823,3744-ZRRDZ,Billing Dispute,High,Call Center,2026-02-22 22:04:00,,,In Progress,
TKT000824,3090-HAWSU,Roaming Issue,Low,Call Center,2026-08-25 07:38:00,,,In Progress,
TKT000825,6410-LEFEN,Broadband Outage,Critical,Web Portal,2026-02-01 23:55:00,,,In Progress,
TKT000826,4566-GOLUK,Plan Modification,Medium,Mobile App,2026-03-01 16:39:00,,,Escalated,
TKT000827,6633-MPWBS,Roaming Issue,Medium,Web Portal,2026-03-20 13:24:00,2026-03-23 07:30:00,66.1,Closed,3.0
TKT000828,9436-ZBZCT,SIM Issue,High,Chatbot,2026-07-21 07:48:00,,,In Progress,
TKT000829,8387-UGUSU,Billing Dispute,Low,Mobile App,2026-03-30 23:27:00,,,Escalated,
TKT000830,0495-ZBNGW,SIM Issue,Low,Retail Store,2026-03-28 15:11:00,,,Escalated,
TKT000831,4626-OZDTJ,SIM Issue,Low,Web Portal,2026-06-03 14:33:00,2026-06-05 21:27:00,54.9,Closed,5.0
TKT000832,0196-VULGZ,Broadband Outage,Medium,Mobile App,2026-05-16 16:52:00,2026-05-18 18:10:00,49.3,Closed,1.0
TKT000833,0107-YHINA,Billing Dispute,Low,Mobile App,2026-07-22 20:56:00,,,Escalated,
TKT000834,2180-DXNEG,Network Slowdown,High,Retail Store,2026-02-28 17:59:00,2026-03-02 07:23:00,37.4,Closed,3.0
TKT000835,1867-BDVFH,Billing Dispute,High,Retail Store,2026-03-17 19:03:00,2026-03-18 17:51:00,22.8,Closed,2.0
TKT000836,5199-FPUSP,Roaming Issue,Low,Call Center,2026-06-07 10:07:00,2026-06-09 15:01:00,52.9,Closed,4.0
TKT000837,3696-DFHHB,Billing Dispute,High,Call Center,2026-02-12 14:47:00,2026-02-15 14:41:00,71.9,Closed,2.0
TKT000838,8441-SHIPE,SIM Issue,Low,Retail Store,2026-07-25 09:54:00,2026-07-26 10:30:00,24.6,Resolved,1.0
TKT000839,8216-AZUUZ,Call Drops,Low,Mobile App,2026-08-06 20:27:00,,,Escalated,
TKT000840,1112-CUNAO,Roaming Issue,Low,Call Center,2026-07-25 10:47:00,2026-07-25 17:47:00,7.0,Closed,1.0
TKT000841,3420-YJLQT,Roaming Issue,Low,Call Center,2026-07-04 08:45:00,2026-07-05 17:03:00,32.3,Resolved,3.0
TKT000842,5357-TZHPP,SIM Issue,High,Chatbot,2026-02-09 20:55:00,,,In Progress,
TKT000843,7375-WMVMT,Call Drops,Low,Chatbot,2026-04-06 18:06:00,2026-04-08 14:18:00,44.2,Closed,1.0
TKT000844,7921-BEPCI,Roaming Issue,Low,Chatbot,2026-03-15 10:26:00,2026-03-16 03:32:00,17.1,Closed,5.0
TKT000845,9103-TCIHJ,Plan Modification,Medium,Mobile App,2026-01-22 14:37:00,2026-01-25 04:19:00,61.7,Resolved,2.0
TKT000846,6769-DCQLI,Roaming Issue,Medium,Retail Store,2026-07-16 17:33:00,,,In Progress,
TKT000847,0550-DCXLH,Roaming Issue,Low,Chatbot,2026-04-29 12:29:00,,,In Progress,
TKT000848,8727-XDPUD,Plan Modification,Medium,Retail Store,2026-07-03 16:41:00,2026-07-04 00:35:00,7.9,Closed,3.0
TKT000849,4648-YPBTM,Broadband Outage,Critical,Web Portal,2026-07-28 16:28:00,,,In Progress,
TKT000850,0431-APWVY,SIM Issue,Critical,Chatbot,2026-07-18 21:14:00,,,Escalated,
TKT000851,2900-PHPLN,Call Drops,Critical,Retail Store,2026-04-05 07:53:00,2026-04-08 02:53:00,67.0,Closed,5.0
TKT000852,7206-GZCDC,Broadband Outage,Low,Retail Store,2026-04-01 22:03:00,2026-04-02 15:33:00,17.5,Closed,2.0
TKT000853,5879-HMFFH,Broadband Outage,Critical,Mobile App,2026-02-01 23:18:00,,,In Progress,
TKT000854,5099-BAILX,Billing Dispute,Critical,Mobile App,2026-05-09 20:58:00,2026-05-12 07:52:00,58.9,Resolved,2.0
TKT000855,1353-GHZOS,Network Slowdown,Low,Mobile App,2026-02-20 23:58:00,,,In Progress,
TKT000856,5651-CRHKQ,Call Drops,High,Web Portal,2026-07-13 22:49:00,,,In Progress,
TKT000857,7394-FKDNK,Call Drops,Critical,Retail Store,2026-06-21 18:41:00,2026-06-22 04:47:00,10.1,Closed,3.0
TKT000858,7009-LGECI,Plan Modification,Critical,Retail Store,2026-01-11 17:17:00,,,Escalated,
TKT000859,1049-FYSYG,SIM Issue,Medium,Retail Store,2026-07-31 23:20:00,2026-08-01 09:38:00,10.3,Closed,4.0
TKT000860,8267-KFGYD,Billing Dispute,Low,Mobile App,2026-05-21 19:51:00,2026-05-23 03:03:00,31.2,Closed,3.0
TKT000861,5702-SKUOB,Broadband Outage,High,Call Center,2026-02-19 08:58:00,,,In Progress,
TKT000862,2436-QBZFP,SIM Issue,Low,Web Portal,2026-06-23 16:21:00,2026-06-24 18:15:00,25.9,Resolved,5.0
TKT000863,8336-TAVKX,Call Drops,Critical,Retail Store,2026-08-26 08:43:00,,,Escalated,
TKT000864,2081-VEYEH,Broadband Outage,Medium,Retail Store,2026-07-05 21:35:00,2026-07-06 21:41:00,24.1,Resolved,3.0
TKT000865,8563-IIOXK,Roaming Issue,Low,Mobile App,2026-08-04 17:37:00,2026-08-07 16:31:00,70.9,Closed,2.0
TKT000866,9481-SFCQY,Billing Dispute,Low,Chatbot,2026-04-13 13:24:00,2026-04-15 23:00:00,57.6,Closed,3.0
TKT000867,5590-YRFJT,Call Drops,Low,Chatbot,2026-04-07 11:16:00,,,Escalated,
TKT000868,8573-CGOCC,Broadband Outage,High,Call Center,2026-08-08 20:32:00,,,Escalated,
TKT000869,7683-CBDKJ,SIM Issue,Low,Web Portal,2026-04-14 19:50:00,,,Escalated,
TKT000870,9259-PACGQ,Broadband Outage,Medium,Call Center,2026-08-16 15:12:00,2026-08-19 13:30:00,70.3,Closed,2.0
TKT000871,7030-FZTFM,Network Slowdown,Low,Call Center,2026-01-14 17:12:00,2026-01-15 03:30:00,10.3,Resolved,4.0
TKT000872,2657-VPXTA,Roaming Issue,Critical,Mobile App,2026-04-02 18:37:00,2026-04-05 15:13:00,68.6,Closed,3.0
TKT000873,4929-XIHVW,Network Slowdown,Low,Mobile App,2026-02-12 11:46:00,2026-02-13 08:04:00,20.3,Closed,3.0
TKT000874,5167-GBFRE,Roaming Issue,Medium,Retail Store,2026-05-22 18:05:00,,,In Progress,
TKT000875,5505-OVWQW,Roaming Issue,High,Call Center,2026-06-17 20:01:00,2026-06-19 19:25:00,47.4,Closed,2.0
TKT000876,2452-SNHFZ,Broadband Outage,Critical,Web Portal,2026-02-25 11:02:00,2026-02-27 06:14:00,43.2,Closed,5.0
TKT000877,8161-QYMTT,Network Slowdown,Medium,Call Center,2026-04-02 15:55:00,2026-04-04 13:43:00,45.8,Closed,4.0
TKT000878,3154-HMWUU,Plan Modification,Low,Chatbot,2026-01-26 08:33:00,2026-01-27 00:45:00,16.2,Resolved,4.0
TKT000879,1550-EENBN,Roaming Issue,Medium,Chatbot,2026-03-16 11:36:00,2026-03-18 08:48:00,45.2,Resolved,4.0
TKT000880,0781-LKXBR,Call Drops,Critical,Chatbot,2026-04-06 15:41:00,,,Escalated,
TKT000881,8008-HAWED,Network Slowdown,Critical,Call Center,2026-01-28 19:24:00,2026-01-30 05:54:00,34.5,Closed,1.0
TKT000882,2697-NQBPF,Call Drops,Critical,Retail Store,2026-06-24 09:08:00,,,In Progress,
TKT000883,5449-FIBXJ,Plan Modification,Low,Retail Store,2026-06-30 09:05:00,2026-07-02 00:17:00,39.2,Closed,2.0
TKT000884,3143-JQEGI,Call Drops,Critical,Web Portal,2026-03-17 16:22:00,2026-03-18 17:34:00,25.2,Resolved,3.0
TKT000885,7673-LPRNY,Billing Dispute,Low,Web Portal,2026-03-14 23:03:00,2026-03-15 00:33:00,1.5,Resolved,3.0
TKT000886,3389-YGYAI,Broadband Outage,High,Call Center,2026-03-03 08:08:00,2026-03-04 00:38:00,16.5,Resolved,1.0
TKT000887,6135-OZQVA,Call Drops,Medium,Call Center,2026-05-23 13:09:00,2026-05-24 14:57:00,25.8,Resolved,4.0
TKT000888,5485-WUYWF,SIM Issue,Medium,Chatbot,2026-01-09 19:44:00,2026-01-12 17:08:00,69.4,Resolved,1.0
TKT000889,1894-IGFSG,SIM Issue,Low,Chatbot,2026-01-28 19:17:00,2026-01-31 14:29:00,67.2,Closed,2.0
TKT000890,7315-WYOAW,Roaming Issue,High,Call Center,2026-03-14 10:51:00,2026-03-16 11:57:00,49.1,Closed,3.0
TKT000891,5134-IKDAY,Roaming Issue,Critical,Call Center,2026-06-23 10:31:00,2026-06-24 20:43:00,34.2,Closed,2.0
TKT000892,4213-HKBJO,Billing Dispute,Medium,Mobile App,2026-03-19 22:18:00,,,Escalated,
TKT000893,2625-TRCZQ,Broadband Outage,High,Web Portal,2026-06-21 10:18:00,,,In Progress,
TKT000894,2235-ZGKPT,Billing Dispute,Medium,Retail Store,2026-06-07 20:30:00,,,In Progress,
TKT000895,7103-IPXPJ,Plan Modification,Low,Chatbot,2026-08-19 10:51:00,2026-08-22 10:15:00,71.4,Closed,3.0
TKT000896,1163-VIPRI,Plan Modification,High,Mobile App,2026-06-12 08:52:00,2026-06-13 06:52:00,22.0,Resolved,3.0
TKT000897,5982-XMDEX,Billing Dispute,Critical,Retail Store,2026-08-31 23:16:00,,,Escalated,
TKT000898,6741-EGCBI,Broadband Outage,Low,Web Portal,2026-05-25 21:06:00,,,In Progress,
TKT000899,1436-ZMJAN,Network Slowdown,High,Web Portal,2026-01-24 21:17:00,2026-01-26 22:29:00,49.2,Resolved,3.0
TKT000900,6365-MTGZX,Billing Dispute,Low,Chatbot,2026-01-05 08:47:00,2026-01-07 13:35:00,52.8,Closed,2.0
TKT000901,6818-WOBHJ,Roaming Issue,Critical,Chatbot,2026-03-11 18:05:00,2026-03-13 21:05:00,51.0,Resolved,2.0
TKT000902,2530-ENDWQ,SIM Issue,High,Chatbot,2026-06-24 21:51:00,,,In Progress,
TKT000903,9300-AGZNL,Billing Dispute,Low,Chatbot,2026-03-24 21:40:00,2026-03-26 21:46:00,48.1,Resolved,1.0
TKT000904,2833-SLKDQ,Call Drops,High,Chatbot,2026-06-14 16:25:00,2026-06-15 04:31:00,12.1,Closed,1.0
TKT000905,8292-TYSPY,Plan Modification,High,Chatbot,2026-04-25 12:43:00,2026-04-27 00:25:00,35.7,Closed,1.0
TKT000906,5380-WJKOV,Call Drops,Medium,Web Portal,2026-01-19 18:39:00,2026-01-21 23:51:00,53.2,Closed,2.0
TKT000907,4990-ALDGW,Roaming Issue,Low,Retail Store,2026-02-14 14:54:00,2026-02-14 20:24:00,5.5,Closed,1.0
TKT000908,7978-DKUQH,Call Drops,High,Web Portal,2026-04-18 09:28:00,2026-04-20 11:16:00,49.8,Closed,5.0
TKT000909,0596-BQCEQ,SIM Issue,High,Mobile App,2026-02-23 16:46:00,,,In Progress,
TKT000910,2430-USGXP,Broadband Outage,Low,Chatbot,2026-03-30 08:50:00,2026-03-31 23:26:00,38.6,Resolved,2.0
TKT000911,4827-DPADN,Broadband Outage,High,Chatbot,2026-08-26 20:22:00,,,In Progress,
