bill_id,customer_id,billing_period,bill_date,due_date,base_amount,additional_charges,discount_amount,tax_amount,total_amount,payment_status
BIL0006380,0940-OUQEC,2026-06,2026-06-01,2026-06-16,80.7,0.0,0.0,14.53,95.23,Paid
BIL0006381,2378-VTKDH,2026-06,2026-06-01,2026-06-16,104.35,0.0,0.0,18.78,123.13,Paid
BIL0006382,0927-CNGRH,2026-06,2026-06-01,2026-06-16,19.55,0.0,50.0,0.0,0.0,Paid
BIL0006383,8608-OZTLB,2026-06,2026-06-01,2026-06-16,74.05,150.0,0.0,40.33,264.38,Paid
BIL0006384,2335-GSODA,2026-06,2026-06-01,2026-06-16,40.1,0.0,25.0,2.72,17.82,Paid
BIL0006385,1952-DVVSW,2026-06,2026-06-01,2026-06-16,20.1,0.0,50.0,0.0,0.0,Paid
BIL0006386,0702-PGIBZ,2026-06,2026-06-01,2026-06-16,101.7,0.0,50.0,9.31,61.01,Paid
BIL0006387,6656-GULJQ,2026-06,2026-06-01,2026-06-16,83.55,100.0,50.0,24.04,157.59,Paid
BIL0006388,9853-JFZDU,2026-06,2026-06-01,2026-06-16,56.85,150.0,50.0,28.23,185.08,Paid
BIL0006389,1963-VAUKV,2026-06,2026-06-01,2026-06-16,20.4,150.0,50.0,21.67,142.07,Paid
BIL0006390,3777-XROBG,2026-06,2026-06-01,2026-06-16,19.55,0.0,25.0,0.0,0.0,Paid
BIL0006391,6994-FGRHH,2026-06,2026-06-01,2026-06-16,106.15,0.0,0.0,19.11,125.26,Paid
BIL0006392,4000-VGMQP,2026-06,2026-06-01,2026-06-16,78.95,150.0,0.0,41.21,270.16,Paid
BIL0006393,3999-WRNGR,2026-06,2026-06-01,2026-06-16,49.75,0.0,0.0,8.96,58.71,Paid
BIL0006394,3466-RITXD,2026-06,2026-06-01,2026-06-16,92.4,0.0,50.0,7.63,50.03,Paid
BIL0006395,2680-XKKNJ,2026-06,2026-06-01,2026-06-16,58.2,0.0,0.0,10.48,68.68,Paid
BIL0006396,3058-HJCUY,2026-06,2026-06-01,2026-06-16,102.6,50.0,25.0,22.97,150.57,Paid
BIL0006397,2974-GGUXS,2026-06,2026-06-01,2026-06-16,91.95,100.0,0.0,34.55,226.5,Overdue
BIL0006398,7994-XIRTR,2026-06,2026-06-01,2026-06-16,65.25,0.0,0.0,11.74,76.99,Paid
BIL0006399,3259-FDWOY,2026-06,2026-06-01,2026-06-16,106.0,0.0,0.0,19.08,125.08,Paid
BIL0006400,2101-RANCD,2026-06,2026-06-01,2026-06-16,73.1,100.0,25.0,26.66,174.76,Paid
BIL0006401,7921-BEPCI,2026-06,2026-06-01,2026-06-16,59.75,150.0,50.0,28.75,188.5,Paid
BIL0006402,0807-ZABDG,2026-06,2026-06-01,2026-06-16,55.1,0.0,0.0,9.92,65.02,Paid
BIL0006403,8510-TMWYB,2026-06,2026-06-01,2026-06-16,59.8,150.0,0.0,37.76,247.56,Paid
BIL0006404,3258-ZKPAI,2026-06,2026-06-01,2026-06-16,116.6,50.0,0.0,29.99,196.59,Paid
BIL0006405,1428-IEDPR,2026-06,2026-06-01,2026-06-16,109.3,0.0,50.0,10.67,69.97,Paid
BIL0006406,5298-GSTLM,2026-06,2026-06-01,2026-06-16,101.4,50.0,0.0,27.25,178.65,Paid
BIL0006407,4450-YOOHP,2026-06,2026-06-01,2026-06-16,50.65,0.0,0.0,9.12,59.77,Paid
BIL0006408,6728-CZFEI,2026-06,2026-06-01,2026-06-16,56.15,150.0,50.0,28.11,184.26,Paid
BIL0006409,5748-RNCJT,2026-06,2026-06-01,2026-06-16,106.5,0.0,0.0,19.17,125.67,Paid
BIL0006410,3653-NCRDJ,2026-06,2026-06-01,2026-06-16,19.2,50.0,25.0,7.96,52.16,Paid
BIL0006411,6121-TNHBO,2026-06,2026-06-01,2026-06-16,83.0,0.0,0.0,14.94,97.94,Paid
BIL0006412,5119-NZPTV,2026-06,2026-06-01,2026-06-16,70.1,100.0,50.0,21.62,141.72,Paid
BIL0006413,6519-ZHPXP,2026-06,2026-06-01,2026-06-16,108.3,100.0,50.0,28.49,186.79,Paid
BIL0006414,7739-LAXOG,2026-06,2026-06-01,2026-06-16,91.05,0.0,25.0,11.89,77.94,Paid
BIL0006415,3472-QPRCH,2026-06,2026-06-01,2026-06-16,25.25,0.0,50.0,0.0,0.0,Overdue
BIL0006416,8224-UAXBZ,2026-06,2026-06-01,2026-06-16,45.35,0.0,0.0,8.16,53.51,Paid
BIL0006417,9610-WCESF,2026-06,2026-06-01,2026-06-16,43.9,0.0,0.0,7.9,51.8,Paid
BIL0006418,9776-CLUJA,2026-06,2026-06-01,2026-06-16,77.5,100.0,0.0,31.95,209.45,Paid
BIL0006419,2486-WYVVE,2026-06,2026-06-01,2026-06-16,79.3,0.0,0.0,14.27,93.57,Overdue
BIL0006420,3865-ZYKAD,2026-06,2026-06-01,2026-06-16,84.9,0.0,50.0,6.28,41.18,Paid
BIL0006421,1422-DGUBX,2026-06,2026-06-01,2026-06-16,79.25,50.0,0.0,23.27,152.52,Paid
BIL0006422,2999-AANRQ,2026-06,2026-06-01,2026-06-16,71.05,100.0,0.0,30.79,201.84,Paid
BIL0006423,8668-KNZTI,2026-06,2026-06-01,2026-06-16,53.75,50.0,25.0,14.17,92.92,Pending
BIL0006424,0480-KYJVA,2026-06,2026-06-01,2026-06-16,24.25,0.0,50.0,0.0,0.0,Paid
BIL0006425,6034-ZRYCV,2026-06,2026-06-01,2026-06-16,54.2,100.0,0.0,27.76,181.96,Paid
BIL0006426,9746-YKGXB,2026-06,2026-06-01,2026-06-16,44.25,100.0,25.0,21.46,140.71,Paid
BIL0006427,3926-YZVVX,2026-06,2026-06-01,2026-06-16,50.05,50.0,25.0,13.51,88.56,Paid
BIL0006428,6000-UKLWI,2026-06,2026-06-01,2026-06-16,20.15,0.0,0.0,3.63,23.78,Paid
BIL0006429,2079-FBMZK,2026-06,2026-06-01,2026-06-16,69.25,50.0,0.0,21.46,140.71,Paid
BIL0006430,6332-FBZRI,2026-06,2026-06-01,2026-06-16,69.35,0.0,50.0,3.48,22.83,Paid
BIL0006431,2096-XOTMO,2026-06,2026-06-01,2026-06-16,19.35,100.0,25.0,16.98,111.33,Paid
BIL0006432,3266-FTKHB,2026-06,2026-06-01,2026-06-16,19.15,50.0,50.0,3.45,22.6,Pending
BIL0006433,8221-EQDGL,2026-06,2026-06-01,2026-06-16,61.0,0.0,0.0,10.98,71.98,Paid
BIL0006434,2346-LOCWC,2026-06,2026-06-01,2026-06-16,20.5,100.0,50.0,12.69,83.19,Paid
BIL0006435,6608-QQLVK,2026-06,2026-06-01,2026-06-16,50.5,0.0,50.0,0.09,0.59,Paid
BIL0006436,0298-XACET,2026-06,2026-06-01,2026-06-16,50.2,0.0,50.0,0.04,0.24,Paid
BIL0006437,7560-QJAVJ,2026-06,2026-06-01,2026-06-16,79.6,0.0,0.0,14.33,93.93,Paid
BIL0006438,2995-YWTCD,2026-06,2026-06-01,2026-06-16,24.9,0.0,50.0,0.0,0.0,Paid
BIL0006439,3551-HUAZH,2026-06,2026-06-01,2026-06-16,74.4,150.0,50.0,31.39,205.79,Paid
BIL0006440,9137-UIYPG,2026-06,2026-06-01,2026-06-16,106.9,0.0,25.0,14.74,96.64,Paid
BIL0006441,2809-ZMYOQ,2026-06,2026-06-01,2026-06-16,101.35,150.0,50.0,36.24,237.59,Paid
BIL0006442,5084-OOVCJ,2026-06,2026-06-01,2026-06-16,55.35,0.0,25.0,5.46,35.81,Paid
BIL0006443,0254-WWRKD,2026-06,2026-06-01,2026-06-16,50.55,100.0,0.0,27.1,177.65,Paid
BIL0006444,7727-SHVZV,2026-06,2026-06-01,2026-06-16,19.5,0.0,0.0,3.51,23.01,Pending
BIL0006445,6302-JGYRJ,2026-06,2026-06-01,2026-06-16,79.45,0.0,25.0,9.8,64.25,Paid
BIL0006446,5339-PXDVH,2026-06,2026-06-01,2026-06-16,90.65,0.0,0.0,16.32,106.97,Overdue
BIL0006447,2205-LPVGL,2026-06,2026-06-01,2026-06-16,89.85,150.0,25.0,38.67,253.52,Paid
BIL0006448,8782-NUUOL,2026-06,2026-06-01,2026-06-16,79.0,0.0,25.0,9.72,63.72,Paid
BIL0006449,3685-YLCMQ,2026-06,2026-06-01,2026-06-16,104.65,100.0,0.0,36.84,241.49,Paid
BIL0006450,7601-WFVZV,2026-06,2026-06-01,2026-06-16,19.55,100.0,0.0,21.52,141.07,Paid
BIL0006451,4609-KNNWG,2026-06,2026-06-01,2026-06-16,19.9,50.0,25.0,8.08,52.98,Paid
BIL0006452,4868-AADLV,2026-06,2026-06-01,2026-06-16,116.25,150.0,25.0,43.42,284.67,Paid
BIL0006453,9529-OFXHY,2026-06,2026-06-01,2026-06-16,87.75,0.0,0.0,15.79,103.54,Paid
BIL0006454,8634-MPHTR,2026-06,2026-06-01,2026-06-16,100.05,100.0,50.0,27.01,177.06,Paid
BIL0006455,2669-QVCRG,2026-06,2026-06-01,2026-06-16,81.3,50.0,25.0,19.13,125.43,Paid
BIL0006456,2478-EEWWM,2026-06,2026-06-01,2026-06-16,44.3,150.0,0.0,34.97,229.27,Paid
BIL0006457,9174-IHETN,2026-06,2026-06-01,2026-06-16,70.35,50.0,0.0,21.66,142.01,Overdue
BIL0006458,2233-TXSIU,2026-06,2026-06-01,2026-06-16,44.45,0.0,50.0,0.0,0.0,Paid
BIL0006459,9644-UMGQA,2026-06,2026-06-01,2026-06-16,49.15,150.0,50.0,26.85,176.0,Paid
BIL0006460,3256-EZDBI,2026-06,2026-06-01,2026-06-16,29.45,0.0,0.0,5.3,34.75,Paid
BIL0006461,8761-NSOBC,2026-06,2026-06-01,2026-06-16,100.55,0.0,0.0,18.1,118.65,Paid
BIL0006462,0419-YAAPX,2026-06,2026-06-01,2026-06-16,85.3,100.0,50.0,24.35,159.65,Overdue
BIL0006463,8413-VONUO,2026-06,2026-06-01,2026-06-16,95.65,0.0,0.0,17.22,112.87,Paid
BIL0006464,0872-CASZJ,2026-06,2026-06-01,2026-06-16,69.1,0.0,0.0,12.44,81.54,Paid
BIL0006465,4726-DLWQN,2026-06,2026-06-01,2026-06-16,70.35,0.0,0.0,12.66,83.01,Paid
BIL0006466,8164-OCKUJ,2026-06,2026-06-01,2026-06-16,20.6,0.0,0.0,3.71,24.31,Paid
BIL0006467,3094-JOJAI,2026-06,2026-06-01,2026-06-16,74.15,0.0,0.0,13.35,87.5,Paid
BIL0006468,9494-MRNYX,2026-06,2026-06-01,2026-06-16,75.05,100.0,0.0,31.51,206.56,Paid
BIL0006469,2599-CZABP,2026-06,2026-06-01,2026-06-16,44.6,100.0,0.0,26.03,170.63,Paid
BIL0006470,7945-PRBVF,2026-06,2026-06-01,2026-06-16,21.45,0.0,0.0,3.86,25.31,Paid
BIL0006471,4544-RXFMG,2026-06,2026-06-01,2026-06-16,43.45,0.0,50.0,0.0,0.0,Paid
BIL0006472,0859-YGKFW,2026-06,2026-06-01,2026-06-16,20.05,0.0,0.0,3.61,23.66,Paid
BIL0006473,1150-FTQGN,2026-06,2026-06-01,2026-06-16,94.15,0.0,0.0,16.95,111.1,Pending
BIL0006474,9223-UCPVT,2026-06,2026-06-01,2026-06-16,94.4,100.0,0.0,34.99,229.39,Paid
BIL0006475,7196-LIWRH,2026-06,2026-06-01,2026-06-16,19.55,100.0,0.0,21.52,141.07,Pending
BIL0006476,5448-VWNAM,2026-06,2026-06-01,2026-06-16,75.9,100.0,25.0,27.16,178.06,Paid
BIL0006477,1177-XZBJL,2026-06,2026-06-01,2026-06-16,64.15,50.0,0.0,20.55,134.7,Paid
BIL0006478,3518-FSTWG,2026-06,2026-06-01,2026-06-16,109.55,0.0,0.0,19.72,129.27,Paid
BIL0006479,9330-VOFSZ,2026-06,2026-06-01,2026-06-16,110.8,0.0,25.0,15.44,101.24,Pending
BIL0006480,4351-QLCSU,2026-06,2026-06-01,2026-06-16,55.0,0.0,25.0,5.4,35.4,Overdue
BIL0006481,0939-EREMR,2026-06,2026-06-01,2026-06-16,53.45,0.0,25.0,5.12,33.57,Paid
BIL0006482,9389-ACWBI,2026-06,2026-06-01,2026-06-16,69.95,50.0,0.0,21.59,141.54,Paid
BIL0006483,5419-JPRRN,2026-06,2026-06-01,2026-06-16,101.45,50.0,25.0,22.76,149.21,Paid
BIL0006484,3644-QXEHN,2026-06,2026-06-01,2026-06-16,97.0,100.0,0.0,35.46,232.46,Paid
BIL0006485,2911-IJORQ,2026-06,2026-06-01,2026-06-16,90.6,0.0,0.0,16.31,106.91,Paid
BIL0006486,5921-NGYRH,2026-06,2026-06-01,2026-06-16,73.55,0.0,50.0,4.24,27.79,Paid
BIL0006487,2100-BDNSN,2026-06,2026-06-01,2026-06-16,67.95,0.0,25.0,7.73,50.68,Paid
BIL0006488,5998-DZLYR,2026-06,2026-06-01,2026-06-16,94.35,0.0,0.0,16.98,111.33,Paid
BIL0006489,0488-GSLFR,2026-06,2026-06-01,2026-06-16,69.5,100.0,25.0,26.01,170.51,Paid
BIL0006490,9318-NKNFC,2026-06,2026-06-01,2026-06-16,18.85,0.0,50.0,0.0,0.0,Overdue
BIL0006491,3985-HOYPM,2026-06,2026-06-01,2026-06-16,19.4,0.0,0.0,3.49,22.89,Paid
BIL0006492,9728-FTTVZ,2026-06,2026-06-01,2026-06-16,69.2,150.0,50.0,30.46,199.66,Paid
BIL0006493,9548-LERKT,2026-06,2026-06-01,2026-06-16,19.75,0.0,50.0,0.0,0.0,Paid
BIL0006494,6576-FBXOJ,2026-06,2026-06-01,2026-06-16,54.6,0.0,0.0,9.83,64.43,Overdue
BIL0006495,4310-KEDTB,2026-06,2026-06-01,2026-06-16,29.8,150.0,25.0,27.86,182.66,Paid
BIL0006496,7254-IQWOZ,2026-06,2026-06-01,2026-06-16,69.65,0.0,50.0,3.54,23.19,Paid
BIL0006497,2474-BRUCM,2026-06,2026-06-01,2026-06-16,101.85,0.0,50.0,9.33,61.18,Paid
BIL0006498,4062-HBMOS,2026-06,2026-06-01,2026-06-16,103.05,150.0,0.0,45.55,298.6,Paid
BIL0006499,0742-NXBGR,2026-06,2026-06-01,2026-06-16,82.3,100.0,25.0,28.31,185.61,Paid
BIL0006500,2676-ISHSF,2026-06,2026-06-01,2026-06-16,20.3,50.0,25.0,8.15,53.45,Paid
BIL0006501,9236-NDUCW,2026-06,2026-06-01,2026-06-16,35.1,100.0,25.0,19.82,129.92,Paid
BIL0006502,4753-PADAS,2026-06,2026-06-01,2026-06-16,105.7,0.0,0.0,19.03,124.73,Paid
BIL0006503,6103-QCKFX,2026-06,2026-06-01,2026-06-16,56.25,50.0,0.0,19.12,125.37,Paid
BIL0006504,7781-EWARA,2026-06,2026-06-01,2026-06-16,60.35,150.0,50.0,28.86,189.21,Paid
BIL0006505,6110-OHIHY,2026-06,2026-06-01,2026-06-16,79.25,150.0,50.0,32.27,211.52,Paid
BIL0006506,7018-FPXHH,2026-06,2026-06-01,2026-06-16,59.8,0.0,25.0,6.26,41.06,Paid
BIL0006507,5889-LFOLL,2026-06,2026-06-01,2026-06-16,84.6,0.0,0.0,15.23,99.83,Paid
BIL0006508,5708-EVONK,2026-06,2026-06-01,2026-06-16,93.4,100.0,0.0,34.81,228.21,Paid
BIL0006509,8708-XPXHZ,2026-06,2026-06-01,2026-06-16,94.2,0.0,50.0,7.96,52.16,Paid
BIL0006510,0616-ATFGB,2026-06,2026-06-01,2026-06-16,25.05,150.0,0.0,31.51,206.56,Paid
BIL0006511,0572-ZJKLT,2026-06,2026-06-01,2026-06-16,99.65,100.0,25.0,31.44,206.09,Paid
BIL0006512,5135-RDDQL,2026-06,2026-06-01,2026-06-16,50.65,50.0,25.0,13.62,89.27,Paid
BIL0006513,1353-LJWEM,2026-06,2026-06-01,2026-06-16,60.9,50.0,25.0,15.46,101.36,Pending
BIL0006514,1794-SWWKL,2026-06,2026-06-01,2026-06-16,59.65,100.0,0.0,28.74,188.39,Paid
BIL0006515,6166-YIPFO,2026-06,2026-06-01,2026-06-16,64.7,0.0,50.0,2.65,17.35,Paid
BIL0006516,7016-BPGEU,2026-06,2026-06-01,2026-06-16,25.1,0.0,0.0,4.52,29.62,Paid
BIL0006517,6876-ADESB,2026-06,2026-06-01,2026-06-16,48.95,50.0,0.0,17.81,116.76,Paid
BIL0006518,9332-GYWLO,2026-06,2026-06-01,2026-06-16,54.85,50.0,0.0,18.87,123.72,Paid
BIL0006519,1963-SVUCV,2026-06,2026-06-01,2026-06-16,45.3,100.0,25.0,21.65,141.95,Paid
BIL0006520,4184-VODJZ,2026-06,2026-06-01,2026-06-16,91.35,50.0,0.0,25.44,166.79,Paid
BIL0006521,0220-EBGCE,2026-06,2026-06-01,2026-06-16,85.85,0.0,0.0,15.45,101.3,Overdue
BIL0006522,1092-WPIVQ,2026-06,2026-06-01,2026-06-16,25.1,150.0,0.0,31.52,206.62,Paid
BIL0006523,7233-IOQNP,2026-06,2026-06-01,2026-06-16,34.0,100.0,0.0,24.12,158.12,Overdue
BIL0006524,2834-JKOOW,2026-06,2026-06-01,2026-06-16,45.9,0.0,50.0,0.0,0.0,Paid
BIL0006525,2754-VDLTR,2026-06,2026-06-01,2026-06-16,95.2,50.0,50.0,17.14,112.34,Overdue
BIL0006526,2400-FEQME,2026-06,2026-06-01,2026-06-16,20.5,150.0,25.0,26.19,171.69,Paid
BIL0006527,3190-XFANI,2026-06,2026-06-01,2026-06-16,100.6,0.0,50.0,9.11,59.71,Paid
BIL0006528,7551-DACSP,2026-06,2026-06-01,2026-06-16,55.3,0.0,0.0,9.95,65.25,Paid
BIL0006529,4957-SREEC,2026-06,2026-06-01,2026-06-16,20.35,50.0,25.0,8.16,53.51,Paid
BIL0006530,7235-NXZCP,2026-06,2026-06-01,2026-06-16,74.85,0.0,50.0,4.47,29.32,Paid
BIL0006531,0230-UBYPQ,2026-06,2026-06-01,2026-06-16,36.1,0.0,0.0,6.5,42.6,Pending
BIL0006532,4923-ADWXJ,2026-06,2026-06-01,2026-06-16,65.8,0.0,50.0,2.84,18.64,Paid
BIL0006533,1763-KUAAW,2026-06,2026-06-01,2026-06-16,20.35,100.0,25.0,17.16,112.51,Paid
BIL0006534,1104-TNLZA,2026-06,2026-06-01,2026-06-16,105.8,0.0,0.0,19.04,124.84,Pending
BIL0006535,5195-KPUNQ,2026-06,2026-06-01,2026-06-16,96.75,0.0,0.0,17.41,114.16,Paid
BIL0006536,0520-FDVVT,2026-06,2026-06-01,2026-06-16,102.35,50.0,0.0,27.42,179.77,Paid
BIL0006537,3439-GVUSX,2026-06,2026-06-01,2026-06-16,24.4,100.0,25.0,17.89,117.29,Paid
BIL0006538,1444-VVSGW,2026-06,2026-06-01,2026-06-16,115.65,0.0,25.0,16.32,106.97,Pending
BIL0006539,5712-PTIWW,2026-06,2026-06-01,2026-06-16,79.85,100.0,25.0,27.87,182.72,Pending
BIL0006540,5949-HGVJL,2026-06,2026-06-01,2026-06-16,73.05,150.0,0.0,40.15,263.2,Paid
BIL0006541,5203-XEHAX,2026-06,2026-06-01,2026-06-16,64.35,150.0,0.0,38.58,252.93,Paid
BIL0006542,1635-HDGFT,2026-06,2026-06-01,2026-06-16,20.5,100.0,0.0,21.69,142.19,Pending
BIL0006543,3315-TOTBP,2026-06,2026-06-01,2026-06-16,76.0,150.0,50.0,31.68,207.68,Paid
BIL0006544,8050-XGRVL,2026-06,2026-06-01,2026-06-16,54.75,150.0,0.0,36.85,241.6,Paid
BIL0006545,6661-HBGWL,2026-06,2026-06-01,2026-06-16,104.75,0.0,0.0,18.86,123.61,Paid
BIL0006546,1518-VOWAV,2026-06,2026-06-01,2026-06-16,74.65,100.0,0.0,31.44,206.09,Paid
BIL0006547,9828-QHFBK,2026-06,2026-06-01,2026-06-16,51.15,100.0,0.0,27.21,178.36,Paid
BIL0006548,3908-MKIMJ,2026-06,2026-06-01,2026-06-16,41.95,0.0,25.0,3.05,20.0,Pending
BIL0006549,5012-YSPJJ,2026-06,2026-06-01,2026-06-16,54.35,0.0,0.0,9.78,64.13,Paid
BIL0006550,5909-ECHUI,2026-06,2026-06-01,2026-06-16,56.25,0.0,25.0,5.62,36.87,Paid
BIL0006551,1309-BXVOQ,2026-06,2026-06-01,2026-06-16,106.1,50.0,50.0,19.1,125.2,Paid
BIL0006552,6728-VOIFY,2026-06,2026-06-01,2026-06-16,96.0,50.0,25.0,21.78,142.78,Paid
BIL0006553,9317-WZPGV,2026-06,2026-06-01,2026-06-16,79.75,150.0,50.0,32.35,212.1,Paid
BIL0006554,4891-NLUBA,2026-06,2026-06-01,2026-06-16,61.45,0.0,0.0,11.06,72.51,Paid
BIL0006555,2856-HYAPG,2026-06,2026-06-01,2026-06-16,68.65,0.0,0.0,12.36,81.01,Paid
BIL0006556,8969-PRHFK,2026-06,2026-06-01,2026-06-16,19.65,150.0,0.0,30.54,200.19,Paid
BIL0006557,0661-KQHNK,2026-06,2026-06-01,2026-06-16,19.0,50.0,0.0,12.42,81.42,Pending
BIL0006558,8709-KRDVL,2026-06,2026-06-01,2026-06-16,100.0,0.0,50.0,9.0,59.0,Paid
BIL0006559,4488-PSYCG,2026-06,2026-06-01,2026-06-16,20.25,100.0,0.0,21.64,141.89,Paid
BIL0006560,1427-VERSM,2026-06,2026-06-01,2026-06-16,98.7,0.0,0.0,17.77,116.47,Paid
BIL0006561,9801-NOSHQ,2026-06,2026-06-01,2026-06-16,19.8,50.0,50.0,3.56,23.36,Pending
BIL0006562,6339-YPSAH,2026-06,2026-06-01,2026-06-16,73.8,0.0,25.0,8.78,57.58,Paid
BIL0006563,3621-CEOVK,2026-06,2026-06-01,2026-06-16,100.2,0.0,0.0,18.04,118.24,Paid
BIL0006564,6906-ANDWJ,2026-06,2026-06-01,2026-06-16,74.9,50.0,0.0,22.48,147.38,Overdue
BIL0006565,2159-TURXX,2026-06,2026-06-01,2026-06-16,20.05,150.0,25.0,26.11,171.16,Paid
BIL0006566,1548-FEHVL,2026-06,2026-06-01,2026-06-16,106.2,100.0,50.0,28.12,184.32,Overdue
BIL0006567,3795-CAWEX,2026-06,2026-06-01,2026-06-16,116.55,0.0,25.0,16.48,108.03,Paid
BIL0006568,6215-NQCPY,2026-06,2026-06-01,2026-06-16,99.7,0.0,0.0,17.95,117.65,Overdue
BIL0006569,5647-URDKA,2026-06,2026-06-01,2026-06-16,19.7,0.0,0.0,3.55,23.25,Paid
BIL0006570,2229-DPMBI,2026-06,2026-06-01,2026-06-16,19.5,100.0,0.0,21.51,141.01,Paid
BIL0006571,9626-WEQRM,2026-06,2026-06-01,2026-06-16,29.15,0.0,50.0,0.0,0.0,Paid
BIL0006572,2188-SXWVT,2026-06,2026-06-01,2026-06-16,55.0,0.0,0.0,9.9,64.9,Paid
BIL0006573,6258-PVZWJ,2026-06,2026-06-01,2026-06-16,90.8,0.0,50.0,7.34,48.14,Paid
BIL0006574,1094-BKOSX,2026-06,2026-06-01,2026-06-16,51.0,150.0,25.0,31.68,207.68,Paid
BIL0006575,6969-MVBAI,2026-06,2026-06-01,2026-06-16,90.1,0.0,0.0,16.22,106.32,Paid
BIL0006576,2978-XXSOG,2026-06,2026-06-01,2026-06-16,59.05,100.0,50.0,19.63,128.68,Paid
BIL0006577,2342-CKIAO,2026-06,2026-06-01,2026-06-16,20.3,0.0,50.0,0.0,0.0,Paid
BIL0006578,6953-PBDIN,2026-06,2026-06-01,2026-06-16,72.95,150.0,50.0,31.13,204.08,Paid
BIL0006579,3898-BSJYF,2026-06,2026-06-01,2026-06-16,73.55,0.0,0.0,13.24,86.79,Paid
BIL0006580,3938-YFPXD,2026-06,2026-06-01,2026-06-16,84.3,0.0,50.0,6.17,40.47,Paid
BIL0006581,7696-AMHOD,2026-06,2026-06-01,2026-06-16,78.0,0.0,0.0,14.04,92.04,Paid
BIL0006582,2453-SAFNS,2026-06,2026-06-01,2026-06-16,72.1,0.0,0.0,12.98,85.08,Paid
BIL0006583,9558-IHEZX,2026-06,2026-06-01,2026-06-16,106.75,150.0,50.0,37.21,243.96,Paid
BIL0006584,9617-UDPEU,2026-06,2026-06-01,2026-06-16,19.25,150.0,0.0,30.46,199.71,Pending
BIL0006585,6340-DACFT,2026-06,2026-06-01,2026-06-16,20.55,100.0,25.0,17.2,112.75,Paid
BIL0006586,4955-VCWBI,2026-06,2026-06-01,2026-06-16,20.0,100.0,0.0,21.6,141.6,Paid
BIL0006587,6813-GZQCG,2026-06,2026-06-01,2026-06-16,24.65,150.0,0.0,31.44,206.09,Paid
BIL0006588,7426-GSWPO,2026-06,2026-06-01,2026-06-16,103.5,0.0,25.0,14.13,92.63,Pending
BIL0006589,3389-KTRXV,2026-06,2026-06-01,2026-06-16,23.85,0.0,50.0,0.0,0.0,Paid
BIL0006590,3118-UHVVQ,2026-06,2026-06-01,2026-06-16,25.8,0.0,0.0,4.64,30.44,Paid
BIL0006591,1031-IIDEO,2026-06,2026-06-01,2026-06-16,70.85,0.0,0.0,12.75,83.6,Paid
BIL0006592,5832-XKAES,2026-06,2026-06-01,2026-06-16,69.8,0.0,0.0,12.56,82.36,Paid
BIL0006593,3205-MXZRA,2026-06,2026-06-01,2026-06-16,59.45,150.0,0.0,37.7,247.15,Paid
BIL0006594,4701-AHWMW,2026-06,2026-06-01,2026-06-16,54.55,0.0,0.0,9.82,64.37,Paid
BIL0006595,8317-BVKSO,2026-06,2026-06-01,2026-06-16,20.05,0.0,25.0,0.0,0.0,Paid
BIL0006596,5702-KVQRD,2026-06,2026-06-01,2026-06-16,82.55,150.0,0.0,41.86,274.41,Paid
BIL0006597,0083-PIVIK,2026-06,2026-06-01,2026-06-16,81.25,150.0,50.0,32.62,213.87,Paid
BIL0006598,9210-IAHGH,2026-06,2026-06-01,2026-06-16,70.75,0.0,25.0,8.23,53.98,Paid
BIL0006599,6169-PGNCD,2026-06,2026-06-01,2026-06-16,74.3,0.0,50.0,4.37,28.67,Paid
BIL0006600,0023-XUOPT,2026-06,2026-06-01,2026-06-16,94.1,0.0,25.0,12.44,81.54,Paid
BIL0006601,4592-IWTJI,2026-06,2026-06-01,2026-06-16,29.7,50.0,25.0,9.85,64.55,Paid
BIL0006602,4909-JOUPP,2026-06,2026-06-01,2026-06-16,109.7,0.0,25.0,15.25,99.95,Pending
BIL0006603,4657-FWVFY,2026-06,2026-06-01,2026-06-16,96.35,0.0,0.0,17.34,113.69,Paid
BIL0006604,2257-BOVXD,2026-06,2026-06-01,2026-06-16,66.6,150.0,25.0,34.49,226.09,Paid
BIL0006605,7729-JTEEC,2026-06,2026-06-01,2026-06-16,44.5,150.0,0.0,35.01,229.51,Paid
BIL0006606,7632-MNYOY,2026-06,2026-06-01,2026-06-16,110.9,50.0,50.0,19.96,130.86,Paid
BIL0006607,6518-LGAOV,2026-06,2026-06-01,2026-06-16,105.0,0.0,25.0,14.4,94.4,Paid
BIL0006608,7242-QZLXF,2026-06,2026-06-01,2026-06-16,25.3,100.0,50.0,13.55,88.85,Paid
BIL0006609,4576-CSAJH,2026-06,2026-06-01,2026-06-16,55.15,50.0,25.0,14.43,94.58,Paid
BIL0006610,1000-AJSLD,2026-06,2026-06-01,2026-06-16,20.1,0.0,25.0,0.0,0.0,Paid
BIL0006611,9696-RMYBA,2026-06,2026-06-01,2026-06-16,80.1,150.0,50.0,32.42,212.52,Paid
BIL0006612,8690-UPCZI,2026-06,2026-06-01,2026-06-16,69.05,50.0,50.0,12.43,81.48,Paid
BIL0006613,1062-LHZOD,2026-06,2026-06-01,2026-06-16,69.9,0.0,25.0,8.08,52.98,Paid
BIL0006614,9770-LXDBK,2026-06,2026-06-01,2026-06-16,20.4,150.0,0.0,30.67,201.07,Paid
