usage_id,customer_id,usage_date,tower_id,voice_minutes,data_usage_mb,data_usage_gb,sms_count,is_roaming
USG00002327,9739-JLPQJ,2026-08-30,TWR00063,86,776.71,0.759,23,False
USG00002328,7752-XUSCI,2026-08-30,TWR00031,64,2554.28,2.494,25,False
USG00002329,1448-PWKYE,2026-08-30,TWR00021,146,3626.57,3.542,22,False
USG00002330,5902-WBLSE,2026-08-30,TWR00096,173,4025.88,3.932,19,False
USG00002331,5010-IPEAQ,2026-08-30,TWR00082,123,2175.71,2.125,18,False
USG00002332,4872-VXRIL,2026-08-30,TWR00094,170,2999.23,2.929,19,False
USG00002333,4361-JEIVL,2026-08-30,TWR00056,10,4020.8,3.927,4,False
USG00002334,7065-YUNRY,2026-08-30,TWR00045,111,1754.57,1.713,1,False
USG00002335,6437-UDQJM,2026-08-30,TWR00097,176,1447.07,1.413,22,False
USG00002336,4837-QUSFT,2026-08-30,TWR00001,161,1020.62,0.997,16,False
USG00002337,4883-QICIH,2026-08-30,TWR00064,110,3118.01,3.045,18,False
USG00002338,0557-ASKVU,2026-08-30,TWR00072,59,1776.24,1.735,5,False
USG00002339,1926-QUZNN,2026-08-30,TWR00078,21,2431.5,2.375,18,False
USG00002340,2039-JONDJ,2026-08-30,TWR00027,115,2632.31,2.571,5,False
USG00002341,7854-FOKSF,2026-08-30,TWR00040,39,1226.4,1.198,10,False
USG00002342,1135-LMECX,2026-08-30,TWR00037,69,1766.06,1.725,12,False
USG00002343,1996-DBMUS,2026-08-30,TWR00074,48,4235.94,4.137,15,False
USG00002344,7159-FVYPK,2026-08-30,TWR00004,35,3306.65,3.229,12,False
USG00002345,6691-CCIHA,2026-08-30,TWR00064,178,2475.58,2.418,18,True
USG00002346,8318-LCNBW,2026-08-30,TWR00002,60,1086.4,1.061,17,False
USG00002347,4847-QNOKA,2026-08-30,TWR00032,6,1251.82,1.222,6,False
USG00002348,5774-QPLTF,2026-08-30,TWR00019,179,1451.46,1.417,2,False
USG00002349,6418-HNFED,2026-08-30,TWR00080,72,969.52,0.947,25,False
USG00002350,5108-ADXWO,2026-08-30,TWR00009,13,1106.95,1.081,1,False
USG00002351,6244-BESBM,2026-08-30,TWR00020,68,145.8,0.142,16,False
USG00002352,8404-GFGCZ,2026-08-30,TWR00013,134,3320.02,3.242,22,False
USG00002353,5724-BIDBU,2026-08-30,TWR00078,131,1454.94,1.421,7,True
USG00002354,3192-LNKRK,2026-08-30,TWR00056,172,1794.07,1.752,9,False
USG00002355,7576-OYWBN,2026-08-30,TWR00039,157,61.86,0.06,23,False
USG00002356,3902-FOIGH,2026-08-30,TWR00027,158,2885.37,2.818,21,False
USG00002357,2087-QAREY,2026-08-30,TWR00096,105,846.53,0.827,8,True
USG00002358,4010-YLMVT,2026-08-30,TWR00096,149,2271.95,2.219,6,False
USG00002359,7594-RQHXR,2026-08-30,TWR00028,165,513.82,0.502,2,False
USG00002360,7576-JMYWV,2026-08-30,TWR00056,176,1418.82,1.386,4,False
USG00002361,3736-BLEPA,2026-08-30,TWR00016,54,1684.55,1.645,6,False
USG00002362,0504-HHAPI,2026-08-30,TWR00089,66,1385.53,1.353,8,False
USG00002363,2789-CZANW,2026-08-30,TWR00079,164,3455.76,3.375,22,False
USG00002364,5734-EJKXG,2026-08-30,TWR00053,69,1974.43,1.928,16,False
USG00002365,1017-FBQMM,2026-08-30,TWR00081,11,3088.42,3.016,8,False
USG00002366,4808-YNLEU,2026-08-30,TWR00077,88,4368.68,4.266,12,False
USG00002367,0975-VOOVL,2026-08-30,TWR00034,1,3879.33,3.788,3,False
USG00002368,8224-DWCKX,2026-08-30,TWR00076,167,934.75,0.913,1,True
USG00002369,7225-IILWY,2026-08-30,TWR00059,3,238.26,0.233,20,False
USG00002370,2632-UCGVD,2026-08-30,TWR00078,71,259.24,0.253,9,False
USG00002371,2750-BJLSB,2026-08-30,TWR00096,10,2860.94,2.794,0,False
USG00002372,0064-YIJGF,2026-08-30,TWR00062,91,2120.44,2.071,14,True
USG00002373,7787-BNTZM,2026-08-30,TWR00038,91,975.51,0.953,5,True
USG00002374,5553-AOINX,2026-08-30,TWR00091,4,3856.13,3.766,11,False
USG00002375,3703-VAVCL,2026-08-30,TWR00065,22,2830.83,2.764,20,False
USG00002376,5652-MSDEY,2026-08-30,TWR00015,127,3348.32,3.27,10,False
USG00002377,5624-BQSSA,2026-08-30,TWR00087,98,1367.01,1.335,24,False
USG00002378,2882-DDZPG,2026-08-30,TWR00032,78,2983.28,2.913,24,False
USG00002379,3635-QQRQD,2026-08-30,TWR00074,25,2407.0,2.351,16,False
USG00002380,6745-JEFZB,2026-08-30,TWR00097,110,1782.77,1.741,14,False
USG00002381,6584-VQMYT,2026-08-30,TWR00057,87,3977.73,3.885,7,False
USG00002382,0572-ZJKLT,2026-08-30,TWR00057,17,3245.6,3.17,10,False
USG00002383,8775-ERLNB,2026-08-30,TWR00085,11,1459.52,1.425,12,False
USG00002384,2694-CIUMO,2026-08-30,TWR00061,179,2726.12,2.662,17,True
USG00002385,3537-HPKQT,2026-08-30,TWR00080,89,976.41,0.954,2,False
USG00002386,3347-YJZZE,2026-08-30,TWR00042,99,998.61,0.975,10,False
USG00002387,0895-DQHEW,2026-08-30,TWR00030,133,2371.75,2.316,20,False
USG00002388,7860-UXCRM,2026-08-30,TWR00012,177,1689.78,1.65,3,False
USG00002389,0289-IVARM,2026-08-30,TWR00038,152,4489.04,4.384,24,False
USG00002390,6961-VCPMC,2026-08-30,TWR00086,77,2901.87,2.834,17,False
USG00002391,0742-MOABM,2026-08-30,TWR00036,100,1317.96,1.287,1,True
USG00002392,6551-VLJMV,2026-08-30,TWR00036,9,1245.97,1.217,17,True
USG00002393,0263-FJTQO,2026-08-30,TWR00068,96,3899.77,3.808,19,False
USG00002394,1241-EZFMJ,2026-08-30,TWR00054,89,1739.46,1.699,9,True
USG00002395,0142-GVYSN,2026-08-30,TWR00043,37,1417.83,1.385,25,False
USG00002396,2885-HIJDH,2026-08-30,TWR00069,61,221.39,0.216,19,False
USG00002397,1564-HJUVY,2026-08-30,TWR00024,50,2813.53,2.748,7,False
USG00002398,4049-ZPALD,2026-08-30,TWR00094,151,4162.18,4.065,18,False
USG00002399,3709-OIJEA,2026-08-30,TWR00076,111,3654.14,3.568,15,False
USG00002400,3845-FXCYS,2026-08-30,TWR00041,89,2501.75,2.443,0,False
USG00002401,0235-KGSLC,2026-08-30,TWR00090,121,3914.09,3.822,8,True
USG00002402,0374-AACSZ,2026-08-30,TWR00063,3,3142.97,3.069,18,False
USG00002403,0899-LIIBW,2026-08-30,TWR00085,72,3327.4,3.249,19,False
USG00002404,6890-PFRQX,2026-08-30,TWR00062,6,652.61,0.637,25,False
USG00002405,0961-ZWLVI,2026-08-30,TWR00008,59,1331.91,1.301,23,False
USG00002406,6646-QVXLR,2026-08-30,TWR00090,66,4105.99,4.01,19,False
USG00002407,2831-EBWRN,2026-08-30,TWR00081,96,239.49,0.234,9,False
USG00002408,4451-RWASJ,2026-08-30,TWR00032,169,2057.96,2.01,13,False
USG00002409,4636-OLWOE,2026-08-30,TWR00053,141,1249.56,1.22,17,False
USG00002410,7255-SSFBC,2026-08-30,TWR00078,9,449.39,0.439,18,True
USG00002411,6198-ZFIOJ,2026-08-30,TWR00058,43,3856.2,3.766,4,False
USG00002412,3620-MWJNE,2026-08-30,TWR00082,52,3010.99,2.94,19,False
USG00002413,2446-PLQVO,2026-08-30,TWR00033,159,4050.38,3.955,7,False
USG00002414,5567-GZKQY,2026-08-30,TWR00001,156,306.85,0.3,20,False
USG00002415,7851-WZEKY,2026-08-30,TWR00061,40,987.39,0.964,11,False
USG00002416,8029-XYPWT,2026-08-30,TWR00003,71,653.43,0.638,12,False
USG00002417,7625-XCQRH,2026-08-30,TWR00024,129,3319.29,3.241,13,False
USG00002418,4973-RLZVI,2026-08-30,TWR00026,179,3914.28,3.823,20,False
USG00002419,8201-AAXCB,2026-08-30,TWR00039,21,1342.34,1.311,7,False
USG00002420,2038-LLMLM,2026-08-30,TWR00043,19,4142.92,4.046,22,True
USG00002421,7250-EQKIY,2026-08-30,TWR00003,106,865.31,0.845,17,False
USG00002422,0345-HKJVM,2026-08-30,TWR00028,70,418.2,0.408,17,False
USG00002423,3038-PQIUY,2026-08-30,TWR00058,65,468.73,0.458,8,False
USG00002424,8086-OVPWV,2026-08-30,TWR00013,99,655.07,0.64,3,False
USG00002425,5811-IWXYM,2026-08-30,TWR00098,8,1426.03,1.393,25,False
USG00002426,1561-BWHIN,2026-08-30,TWR00083,0,726.33,0.709,24,False
USG00002427,0082-LDZUE,2026-08-30,TWR00026,14,382.01,0.373,21,False
USG00002428,7088-FBAWU,2026-08-30,TWR00032,156,3140.44,3.067,20,False
USG00002429,5099-BAILX,2026-08-30,TWR00023,110,1528.36,1.493,9,False
USG00002430,1816-FLZDK,2026-08-30,TWR00021,2,3561.91,3.478,19,False
USG00002431,4074-SJFFA,2026-08-30,TWR00047,94,1687.1,1.648,20,False
USG00002432,3197-ARFOY,2026-08-30,TWR00014,141,3705.83,3.619,6,False
USG00002433,5356-KZCKT,2026-08-30,TWR00056,125,3236.23,3.16,15,False
USG00002434,8406-LNMHF,2026-08-30,TWR00047,16,1792.86,1.751,16,False
USG00002435,6408-OTUBZ,2026-08-30,TWR00076,91,4466.08,4.361,19,False
USG00002436,4137-JOPHL,2026-08-30,TWR00054,64,2831.72,2.765,22,True
USG00002437,8344-WFMFH,2026-08-30,TWR00092,13,1285.57,1.255,21,False
USG00002438,9220-CXRSC,2026-08-30,TWR00009,116,2732.19,2.668,22,False
USG00002439,0684-AOSIH,2026-08-30,TWR00048,5,1624.02,1.586,19,False
USG00002440,0164-XAIRP,2026-08-30,TWR00049,80,3370.24,3.291,19,False
USG00002441,1596-BBVTG,2026-08-30,TWR00085,174,626.22,0.612,3,False
USG00002442,9150-KPBJQ,2026-08-30,TWR00044,55,557.26,0.544,0,False
USG00002443,4660-IRIBM,2026-08-30,TWR00099,124,3334.3,3.256,5,False
USG00002444,7688-AWMDX,2026-08-30,TWR00022,107,1481.91,1.447,4,False
USG00002445,2260-USTRB,2026-08-30,TWR00030,99,2285.77,2.232,10,False
USG00002446,5141-ZUVBH,2026-08-30,TWR00031,140,4092.09,3.996,3,False
USG00002447,0221-NAUXK,2026-08-30,TWR00037,71,4238.61,4.139,8,False
USG00002448,5701-GUXDC,2026-08-30,TWR00051,122,3695.69,3.609,15,True
USG00002449,2225-ZRGSG,2026-08-30,TWR00041,51,4108.57,4.012,21,False
USG00002450,6543-JXSOO,2026-08-30,TWR00086,122,4315.85,4.215,7,False
USG00002451,6521-YYTYI,2026-08-30,TWR00007,110,1331.28,1.3,1,False
USG00002452,5916-QEWPT,2026-08-30,TWR00086,130,4175.57,4.078,14,False
USG00002453,3115-JPJDD,2026-08-30,TWR00029,99,3366.6,3.288,2,False
USG00002454,2400-FEQME,2026-08-30,TWR00071,126,2061.78,2.013,12,False
USG00002455,0201-OAMXR,2026-08-30,TWR00016,166,4454.46,4.35,2,True
USG00002456,7469-LKBCI,2026-08-30,TWR00003,81,4225.35,4.126,20,False
USG00002457,8660-BUETV,2026-08-30,TWR00099,21,52.31,0.051,19,False
USG00002458,0634-SZPQA,2026-08-30,TWR00033,15,1437.64,1.404,15,False
USG00002459,4741-WWJQZ,2026-08-30,TWR00099,8,748.06,0.731,23,False
USG00002460,1965-DDBWU,2026-08-30,TWR00053,148,2568.4,2.508,24,False
USG00002461,0812-WUPTB,2026-08-30,TWR00078,84,3706.98,3.62,18,False
USG00002462,8067-NIOYM,2026-08-30,TWR00054,141,3463.71,3.383,20,False
USG00002463,4628-WQCQQ,2026-08-30,TWR00008,94,2525.9,2.467,20,False
USG00002464,8751-EDEKA,2026-08-30,TWR00059,94,3481.09,3.4,11,False
USG00002465,6993-OHLXR,2026-08-30,TWR00016,60,1413.43,1.38,12,False
USG00002466,9619-GSATL,2026-08-30,TWR00038,80,3248.03,3.172,11,False
USG00002467,3307-TLCUD,2026-08-30,TWR00054,8,3327.46,3.249,21,False
USG00002468,6114-TCFID,2026-08-30,TWR00075,9,4480.41,4.375,20,False
USG00002469,5135-GRQJV,2026-08-30,TWR00037,68,604.62,0.59,2,False
USG00002470,8606-CIQUL,2026-08-30,TWR00032,68,3509.05,3.427,3,False
USG00002471,6508-NJYRO,2026-08-30,TWR00035,122,2632.8,2.571,8,False
USG00002472,3745-HRPHI,2026-08-30,TWR00043,5,91.77,0.09,21,False
USG00002473,1761-AEZZR,2026-08-30,TWR00009,3,2674.22,2.612,6,False
USG00002474,3318-OSATS,2026-08-30,TWR00004,4,3476.68,3.395,0,False
USG00002475,9070-BCKQP,2026-08-30,TWR00085,130,87.68,0.086,13,False
USG00002476,8668-KNZTI,2026-08-30,TWR00086,153,758.94,0.741,22,False
USG00002477,4770-UEZOX,2026-08-30,TWR00022,34,1952.03,1.906,18,False
USG00002478,7147-AYBAA,2026-08-30,TWR00070,21,179.92,0.176,25,False
USG00002479,1930-QPBVZ,2026-08-30,TWR00046,170,2357.82,2.303,10,False
USG00002480,0266-GMEAO,2026-08-30,TWR00037,36,3998.9,3.905,12,False
USG00002481,3665-JATSN,2026-08-30,TWR00011,80,146.54,0.143,25,False
USG00002482,8144-DGHXP,2026-08-30,TWR00015,118,913.76,0.892,0,False
USG00002483,8286-AFUYI,2026-08-30,TWR00080,112,2738.74,2.675,24,False
USG00002484,1465-LNTLJ,2026-08-30,TWR00037,98,131.83,0.129,7,False
USG00002485,9173-IVZVP,2026-08-30,TWR00001,106,3107.43,3.035,5,False
USG00002486,4816-OKWNX,2026-08-30,TWR00005,5,4335.37,4.234,22,False
USG00002487,3030-YZADT,2026-08-30,TWR00048,135,1762.4,1.721,21,False
USG00002488,9430-NKQLY,2026-08-30,TWR00014,56,1499.17,1.464,6,False
USG00002489,0480-BIXDE,2026-08-30,TWR00063,176,1571.82,1.535,15,False
USG00002490,5583-EJXRD,2026-08-30,TWR00091,129,2283.81,2.23,1,False
USG00002491,5133-VRSAB,2026-08-30,TWR00041,97,2233.65,2.181,5,False
USG00002492,0374-FIUCA,2026-08-30,TWR00013,165,768.0,0.75,23,False
USG00002493,9741-YLNTD,2026-08-30,TWR00087,58,3964.13,3.871,1,False
USG00002494,1057-FOGLZ,2026-08-30,TWR00023,26,952.16,0.93,17,False
USG00002495,4791-QRGMF,2026-08-30,TWR00074,167,1702.07,1.662,16,True
USG00002496,7013-PSXHK,2026-08-30,TWR00006,23,2904.96,2.837,0,False
USG00002497,0988-AADSA,2026-08-30,TWR00023,63,391.16,0.382,5,True
USG00002498,8261-GWDBQ,2026-08-30,TWR00096,21,3810.57,3.721,12,False
USG00002499,9609-BENEA,2026-08-30,TWR00068,13,3548.51,3.465,12,False
USG00002500,4815-TUMEQ,2026-08-30,TWR00001,70,3780.33,3.692,13,False
USG00002501,2233-TXSIU,2026-08-30,TWR00083,131,1942.58,1.897,3,False
USG00002502,0946-CLJTI,2026-08-30,TWR00022,65,4434.37,4.33,8,False
USG00002503,4701-AHWMW,2026-08-30,TWR00073,110,268.67,0.262,0,False
USG00002504,9424-CMPOG,2026-08-30,TWR00006,35,2782.54,2.717,11,False
USG00002505,5622-UEJFI,2026-08-30,TWR00054,62,1999.45,1.953,21,False
USG00002506,0454-OKRCT,2026-08-30,TWR00016,148,1854.61,1.811,23,False
USG00002507,6048-UWKAL,2026-08-30,TWR00011,122,3801.79,3.713,12,False
USG00002508,5307-DZCVC,2026-08-30,TWR00047,29,278.56,0.272,7,False
USG00002509,3967-VQOGC,2026-08-30,TWR00055,122,4154.63,4.057,8,False
USG00002510,8073-IJDCM,2026-08-30,TWR00044,65,1101.54,1.076,19,False
USG00002511,1728-CXQBE,2026-08-30,TWR00079,67,3802.57,3.713,7,True
USG00002512,7101-HRBLJ,2026-08-30,TWR00059,113,1260.09,1.231,16,False
USG00002513,2382-BCKQJ,2026-08-30,TWR00031,35,4405.65,4.302,15,True
USG00002514,8125-QPFJD,2026-08-30,TWR00048,64,478.55,0.467,3,True
USG00002515,1448-CYWKC,2026-08-30,TWR00099,40,1938.27,1.893,24,False
USG00002516,5044-XDPYX,2026-08-30,TWR00047,9,4086.69,3.991,25,False
USG00002517,7964-VEXDG,2026-08-30,TWR00071,93,2592.33,2.532,18,True
USG00002518,3714-NTNFO,2026-08-30,TWR00016,171,3600.19,3.516,21,False
USG00002519,1153-GNOLC,2026-08-30,TWR00056,137,3190.27,3.115,11,False
USG00002520,3936-QQFLL,2026-08-30,TWR00089,64,2970.17,2.901,9,False
USG00002521,8652-YHIYU,2026-08-30,TWR00088,70,2745.23,2.681,20,False
USG00002522,9052-DHNKM,2026-08-30,TWR00097,92,3416.76,3.337,24,False
USG00002523,0804-YGEQV,2026-08-30,TWR00004,58,2490.9,2.433,22,False
USG00002524,6711-VTNRE,2026-08-30,TWR00075,135,4083.1,3.987,7,True
USG00002525,7969-AULMZ,2026-08-30,TWR00022,178,73.08,0.071,5,False
USG00002526,1257-SXUXQ,2026-08-30,TWR00027,26,2512.42,2.454,13,False
USG00002527,5119-NZPTV,2026-08-30,TWR00034,137,3487.16,3.405,23,False
USG00002528,4020-KIUDI,2026-08-30,TWR00074,74,2583.83,2.523,12,True
USG00002529,1455-HFBXA,2026-08-30,TWR00043,163,3460.77,3.38,10,False
USG00002530,0114-IGABW,2026-08-30,TWR00086,59,4338.45,4.237,1,False
USG00002531,4641-FROLU,2026-08-30,TWR00051,21,3801.94,3.713,25,False
USG00002532,4080-IIARD,2026-08-30,TWR00068,12,511.55,0.5,15,False
USG00002533,2359-QWQUL,2026-08-30,TWR00058,25,1390.17,1.358,23,False
USG00002534,7912-SYRQT,2026-08-30,TWR00067,125,3659.94,3.574,21,False
USG00002535,2075-RMJIK,2026-08-30,TWR00077,101,3435.12,3.355,16,False
USG00002536,9734-YWGEX,2026-08-30,TWR00020,179,322.38,0.315,9,False
USG00002537,9938-PRCVK,2026-08-30,TWR00077,153,2479.86,2.422,2,False
USG00002538,3400-ESFUW,2026-08-30,TWR00021,53,3468.28,3.387,9,False
USG00002539,5914-DVBWJ,2026-08-30,TWR00024,42,3323.46,3.246,2,False
USG00002540,8048-DSDFQ,2026-08-30,TWR00077,175,1175.56,1.148,14,True
USG00002541,9174-FKWZE,2026-08-30,TWR00028,128,3447.0,3.366,15,False
USG00002542,0968-GSIKN,2026-08-30,TWR00038,142,1218.55,1.19,25,True
USG00002543,9917-KWRBE,2026-08-30,TWR00086,47,3248.16,3.172,15,False
USG00002544,6017-PPLPX,2026-08-30,TWR00062,102,3304.54,3.227,5,False
USG00002545,0218-QNVAS,2026-08-30,TWR00081,40,2951.07,2.882,20,True
USG00002546,0691-JVSYA,2026-08-30,TWR00021,31,849.02,0.829,16,False
USG00002547,5356-RHIPP,2026-08-30,TWR00007,60,1346.19,1.315,6,False
USG00002548,3865-QBWSJ,2026-08-30,TWR00009,179,4490.32,4.385,8,False
USG00002549,6618-RYATB,2026-08-30,TWR00037,76,368.61,0.36,14,False
USG00002550,4390-KYULV,2026-08-30,TWR00024,145,146.78,0.143,22,False
USG00002551,5127-BZENZ,2026-08-30,TWR00051,149,427.27,0.417,5,False
USG00002552,3841-NFECX,2026-08-30,TWR00033,28,1303.91,1.273,13,False
USG00002553,5229-PRWKT,2026-08-30,TWR00060,64,409.46,0.4,20,False
USG00002554,1310-QRITU,2026-08-30,TWR00062,48,1577.21,1.54,1,False
USG00002555,3750-RNQKR,2026-08-30,TWR00023,76,1926.89,1.882,15,True
USG00002556,6873-UDNLD,2026-08-30,TWR00070,155,4491.95,4.387,13,False
USG00002557,9297-FVVDH,2026-08-30,TWR00090,125,1128.36,1.102,14,False
USG00002558,8659-IOOPU,2026-08-30,TWR00088,48,948.56,0.926,16,False
USG00002559,6579-JPICP,2026-08-30,TWR00062,76,2248.98,2.196,5,False
USG00002560,2789-HQBOU,2026-08-30,TWR00010,103,837.9,0.818,11,False
USG00002561,1328-EUZHC,2026-08-30,TWR00039,121,1302.24,1.272,10,False
USG00002562,8108-UXRQN,2026-08-30,TWR00079,25,420.5,0.411,5,False
USG00002563,7813-ZGGAW,2026-08-30,TWR00098,34,4279.33,4.179,19,True
USG00002564,3274-NSDWE,2026-08-30,TWR00013,144,1083.45,1.058,18,False
USG00002565,1347-KTTTA,2026-08-30,TWR00089,114,2024.79,1.977,18,True
USG00002566,7925-PNRGI,2026-08-30,TWR00006,57,2885.35,2.818,22,False
USG00002567,0118-JPNOY,2026-08-30,TWR00024,168,3733.36,3.646,17,False
USG00002568,3545-CNWRG,2026-08-30,TWR00067,105,1869.18,1.825,6,False
USG00002569,1925-TIBLE,2026-08-30,TWR00069,145,132.41,0.129,7,False
USG00002570,3810-DVDQQ,2026-08-30,TWR00027,37,1703.44,1.664,11,False
USG00002571,1600-DILPE,2026-08-30,TWR00033,138,1652.23,1.614,22,True
USG00002572,3648-GZPHF,2026-08-30,TWR00044,108,2775.25,2.71,10,False
USG00002573,0733-VUNUW,2026-08-30,TWR00017,23,2589.05,2.528,19,False
USG00002574,8597-CTXVJ,2026-08-30,TWR00083,87,1059.78,1.035,10,False
USG00002575,6317-YPKDH,2026-08-30,TWR00099,101,3836.47,3.747,25,False
USG00002576,9746-MDMBK,2026-08-30,TWR00021,157,2917.81,2.849,7,False
USG00002577,3891-NLXJB,2026-08-30,TWR00072,36,2634.43,2.573,9,False
USG00002578,4079-VTGLK,2026-08-30,TWR00039,14,2848.99,2.782,0,False
USG00002579,5018-HEKFO,2026-08-30,TWR00095,82,4074.89,3.979,20,False
USG00002580,6993-YCOBK,2026-08-30,TWR00076,36,3097.75,3.025,4,False
USG00002581,8631-XVRZL,2026-08-30,TWR00018,45,1799.73,1.758,8,False
USG00002582,1157-BQCUW,2026-08-30,TWR00055,87,4449.11,4.345,12,False
USG00002583,5565-FILXA,2026-08-30,TWR00051,111,2346.59,2.292,12,False
USG00002584,8087-LGYHQ,2026-08-30,TWR00026,59,3386.92,3.308,17,False
USG00002585,7426-WEIJX,2026-08-30,TWR00009,72,2657.13,2.595,8,False
USG00002586,5527-ACHSO,2026-08-30,TWR00012,123,2081.71,2.033,7,True
USG00002587,7876-DNYAP,2026-08-30,TWR00064,10,3939.97,3.848,21,False
USG00002588,9504-YAZWB,2026-08-30,TWR00093,27,3887.91,3.797,5,False
USG00002589,3717-OEAUQ,2026-08-30,TWR00081,18,2582.12,2.522,2,False
USG00002590,5084-OOVCJ,2026-08-30,TWR00014,171,1019.4,0.996,10,False
USG00002591,5649-TJHOV,2026-08-30,TWR00026,145,918.16,0.897,19,True
USG00002592,7994-XIRTR,2026-08-30,TWR00084,175,1905.94,1.861,21,False
USG00002593,8570-KLJYJ,2026-08-30,TWR00001,67,2422.92,2.366,9,True
USG00002594,6746-WAUWT,2026-08-30,TWR00043,16,2648.52,2.586,2,False
USG00002595,2272-QAGFO,2026-08-30,TWR00053,42,3343.71,3.265,1,False
USG00002596,0820-FNRNX,2026-08-30,TWR00077,119,2464.42,2.407,17,False
USG00002597,7621-VPNET,2026-08-30,TWR00076,44,1323.57,1.293,16,True
USG00002598,3259-QMXUN,2026-08-30,TWR00080,96,1963.03,1.917,20,False
USG00002599,4682-BLBUC,2026-08-30,TWR00033,18,4450.69,4.346,12,True
USG00002600,9611-CTWIH,2026-08-30,TWR00010,137,4051.93,3.957,17,True
USG00002601,4547-KQRTM,2026-08-30,TWR00087,40,179.66,0.175,1,False
USG00002602,2996-XAUVF,2026-08-30,TWR00013,123,2567.03,2.507,19,False
USG00002603,3963-RYFNS,2026-08-30,TWR00040,22,1323.76,1.293,13,False
USG00002604,2977-CEBSX,2026-08-30,TWR00034,95,537.15,0.525,19,True
USG00002605,0376-YMCJC,2026-08-30,TWR00027,177,737.27,0.72,5,False
USG00002606,4654-DLAMQ,2026-08-30,TWR00077,29,3769.47,3.681,3,False
USG00002607,2625-TRCZQ,2026-08-30,TWR00004,142,4329.37,4.228,4,False
USG00002608,8562-GHPPI,2026-08-30,TWR00006,80,468.82,0.458,23,False
USG00002609,0685-MLYYM,2026-08-30,TWR00099,0,3068.33,2.996,6,False
USG00002610,9565-DJPIB,2026-08-30,TWR00097,145,965.33,0.943,10,False
USG00002611,2946-KIQSP,2026-08-30,TWR00098,99,1723.9,1.683,10,False
USG00002612,4484-GLZOU,2026-08-30,TWR00060,98,1093.15,1.068,1,False
USG00002613,8696-JKZNU,2026-08-30,TWR00001,8,214.61,0.21,7,False
USG00002614,8670-MEFCP,2026-08-30,TWR00022,152,1717.99,1.678,2,False
USG00002615,3329-WDIOK,2026-08-30,TWR00083,69,2004.43,1.957,8,True
USG00002616,9018-PCIOK,2026-08-30,TWR00034,50,4285.08,4.185,25,False
USG00002617,0871-OPBXW,2026-08-30,TWR00010,26,2293.46,2.24,24,False
USG00002618,9435-JMLSX,2026-08-30,TWR00025,60,2533.68,2.474,15,False
USG00002619,6368-TZZDT,2026-08-30,TWR00047,172,3521.39,3.439,25,False
USG00002620,8819-WFGGJ,2026-08-30,TWR00018,126,1627.87,1.59,10,False
USG00002621,0107-YHINA,2026-08-30,TWR00035,174,2576.5,2.516,15,True
USG00002622,8262-COGGB,2026-08-30,TWR00091,73,3747.76,3.66,12,False
USG00002623,6952-OMNWB,2026-08-30,TWR00022,142,2324.3,2.27,2,True
USG00002624,8421-WZOOW,2026-08-30,TWR00013,104,3448.42,3.368,2,False
USG00002625,6838-YAUVY,2026-08-30,TWR00011,142,3640.7,3.555,23,False
USG00002626,1971-DTCZB,2026-08-30,TWR00011,156,2625.36,2.564,4,False
USG00002627,1346-PJWTK,2026-08-30,TWR00050,21,4022.24,3.928,9,False
USG00002628,1195-OIYEJ,2026-08-30,TWR00004,92,1239.07,1.21,7,True
USG00002629,4909-JOUPP,2026-08-30,TWR00080,77,4100.02,4.004,8,False
USG00002630,7794-JASDG,2026-08-30,TWR00063,153,895.17,0.874,5,False
USG00002631,2254-DLXRI,2026-08-30,TWR00086,89,1808.5,1.766,17,False
USG00002632,3717-OFRTN,2026-08-30,TWR00036,96,4088.0,3.992,6,False
USG00002633,0895-UADGO,2026-08-30,TWR00014,118,1260.82,1.231,8,False
USG00002634,2908-ZTPNF,2026-08-30,TWR00017,130,714.66,0.698,13,False
USG00002635,0793-TWELN,2026-08-30,TWR00001,53,1235.79,1.207,19,False
USG00002636,5261-QSHQM,2026-08-30,TWR00007,53,268.23,0.262,0,False
USG00002637,9507-EXLTT,2026-08-30,TWR00092,125,1740.51,1.7,3,False
USG00002638,3162-ZJZFU,2026-08-30,TWR00054,52,394.33,0.385,13,False
USG00002639,3768-NLUBH,2026-08-30,TWR00018,125,3525.71,3.443,22,False
USG00002640,8896-RAZCR,2026-08-30,TWR00096,86,2368.49,2.313,24,False
USG00002641,7596-ZYWBB,2026-08-30,TWR00019,0,4108.27,4.012,12,False
USG00002642,9467-ROOLM,2026-08-30,TWR00086,91,2659.86,2.598,8,False
USG00002643,7369-TRPFD,2026-08-30,TWR00072,157,3075.16,3.003,17,False
USG00002644,4310-KEDTB,2026-08-30,TWR00050,23,4398.17,4.295,22,False
USG00002645,8158-WPEZG,2026-08-30,TWR00053,158,444.52,0.434,14,False
USG00002646,9640-ZSLDC,2026-08-30,TWR00056,160,3541.04,3.458,16,False
USG00002647,7821-DPRQE,2026-08-30,TWR00029,61,980.21,0.957,18,False
USG00002648,7083-MIOPC,2026-08-30,TWR00049,55,3261.12,3.185,8,False
USG00002649,5671-UUNXD,2026-08-30,TWR00050,82,3272.18,3.195,24,False
USG00002650,6434-TTGJP,2026-08-30,TWR00036,5,1703.02,1.663,12,True
USG00002651,6960-HVYXR,2026-08-30,TWR00003,1,3141.27,3.068,14,False
