payment_id,bill_id,customer_id,payment_datetime,amount,payment_method,payment_gateway,transaction_status,transaction_ref
PMT0004719,BIL0005094,2676-SSLTO,2026-06-14 13:51:00,19.06,Mailed check,PhonePe,SUCCESS,TXN330967942
PMT0004720,BIL0005096,7269-JISCY,2026-06-13 15:59:00,171.16,Mailed check,Paytm,FAILED,TXN459269050
PMT0004721,BIL0005097,0363-SVHYR,2026-06-03 18:41:00,43.48,Mailed check,Razorpay,SUCCESS,TXN974265869
PMT0004722,BIL0005098,8547-NSBBO,2026-06-09 20:32:00,114.16,Mailed check,Paytm,SUCCESS,TXN856573261
PMT0004723,BIL0005099,8258-GSTJK,2026-06-09 11:17:00,120.36,Debit Card,PhonePe,SUCCESS,TXN910715477
PMT0004724,BIL0005100,6861-OKBCE,2026-06-15 12:58:00,141.72,Electronic check,BillDesk,SUCCESS,TXN803963584
PMT0004725,BIL0005102,6591-QGOYB,2026-06-03 12:32:00,214.35,Net Banking,Razorpay,SUCCESS,TXN160531829
PMT0004726,BIL0005103,9070-BCKQP,2026-06-10 12:37:00,129.98,Electronic check,Paytm,SUCCESS,TXN930012660
PMT0004727,BIL0005104,6421-SZVEM,2026-06-05 16:19:00,245.26,Debit Card,Stripe,SUCCESS,TXN873788085
PMT0004728,BIL0005105,1328-EUZHC,2026-06-05 11:29:00,23.72,Credit Card,Paytm,SUCCESS,TXN864033584
PMT0004729,BIL0005106,2995-UPRYS,2026-06-13 21:06:00,117.06,UPI,PhonePe,SUCCESS,TXN129598680
PMT0004730,BIL0005107,8878-RYUKI,2026-06-03 17:50:00,70.15,Credit Card,Razorpay,SUCCESS,TXN648466656
PMT0004731,BIL0005108,9633-DENPU,2026-06-15 10:08:00,187.15,Electronic check,PhonePe,SUCCESS,TXN778225094
PMT0004732,BIL0005109,7811-JIVPF,2026-06-15 18:19:00,117.65,Bank transfer (automatic),Razorpay,SUCCESS,TXN549238763
PMT0004733,BIL0005111,8541-QVFKM,2026-06-13 08:08:00,145.73,Mailed check,Razorpay,FAILED,TXN133305678
PMT0004734,BIL0005112,6686-YPGHK,2026-06-06 08:48:00,100.89,Mailed check,PhonePe,SUCCESS,TXN143556916
PMT0004735,BIL0005113,1383-EZRWL,2026-06-12 10:20:00,0.0,UPI,BillDesk,SUCCESS,TXN243299153
PMT0004736,BIL0005114,9258-CNWAC,2026-06-13 10:05:00,281.61,Credit Card,Paytm,SUCCESS,TXN561273366
PMT0004737,BIL0005115,5371-VYLSX,2026-06-03 21:17:00,275.41,UPI,BillDesk,SUCCESS,TXN409438605
PMT0004738,BIL0005116,6374-AFWOX,2026-06-02 12:32:00,18.47,UPI,BillDesk,SUCCESS,TXN660243294
PMT0004739,BIL0005117,4759-TRPLW,2026-06-02 10:37:00,83.07,UPI,Razorpay,FAILED,TXN863803335
PMT0004740,BIL0005118,5317-FLPJF,2026-06-07 15:59:00,190.39,Net Banking,Razorpay,SUCCESS,TXN701674645
PMT0004741,BIL0005119,7621-VPNET,2026-06-11 08:03:00,278.36,Credit Card,Razorpay,SUCCESS,TXN439159224
PMT0004742,BIL0005120,6034-YMTOB,2026-06-11 10:52:00,89.27,Net Banking,Paytm,SUCCESS,TXN522491973
PMT0004743,BIL0005121,8563-IIOXK,2026-06-08 11:01:00,58.71,Bank transfer (automatic),PhonePe,SUCCESS,TXN136272988
PMT0004744,BIL0005123,4353-HYOJD,2026-06-12 17:05:00,58.82,Debit Card,BillDesk,SUCCESS,TXN450213720
PMT0004745,BIL0005124,8020-BWHYL,2026-06-08 11:15:00,265.85,Bank transfer (automatic),Razorpay,SUCCESS,TXN715039413
PMT0004746,BIL0005125,7267-FRMJW,2026-06-02 14:38:00,141.72,Credit Card,Razorpay,SUCCESS,TXN252921756
PMT0004747,BIL0005126,2982-VPSGI,2026-06-14 10:45:00,228.92,Electronic check,BillDesk,SUCCESS,TXN556531761
PMT0004748,BIL0005127,4188-FRABG,2026-06-08 14:51:00,210.1,Net Banking,Stripe,SUCCESS,TXN423671375
PMT0004749,BIL0005128,8199-ZLLSA,2026-06-09 13:52:00,257.65,Bank transfer (automatic),Paytm,SUCCESS,TXN981612969
PMT0004750,BIL0005129,4128-ETESU,2026-06-07 16:54:00,147.15,Credit Card,BillDesk,SUCCESS,TXN127761235
PMT0004751,BIL0005130,0620-DLSLK,2026-06-15 10:56:00,37.64,Net Banking,Stripe,SUCCESS,TXN190650291
PMT0004752,BIL0005131,4625-EWPTF,2026-06-04 18:04:00,35.93,Net Banking,Stripe,SUCCESS,TXN626649852
PMT0004753,BIL0005132,5980-NOPLP,2026-06-02 20:00:00,172.4,Electronic check,PhonePe,SUCCESS,TXN753836253
PMT0004754,BIL0005133,3850-OKINF,2026-06-14 10:12:00,255.12,UPI,PhonePe,SUCCESS,TXN630949804
PMT0004755,BIL0005134,6892-XPFPU,2026-06-11 11:16:00,123.02,Bank transfer (automatic),Paytm,SUCCESS,TXN506263207
PMT0004756,BIL0005135,8010-EZLOU,2026-06-03 16:12:00,242.14,Net Banking,BillDesk,SUCCESS,TXN433397658
PMT0004757,BIL0005136,1156-ZFYDO,2026-06-07 16:18:00,0.0,Debit Card,Razorpay,SUCCESS,TXN124043876
PMT0004758,BIL0005137,3295-YVUSR,2026-06-07 13:38:00,85.67,Mailed check,Paytm,SUCCESS,TXN239141164
PMT0004759,BIL0005138,8016-NCFVO,2026-06-07 18:04:00,107.97,Bank transfer (automatic),Razorpay,SUCCESS,TXN679465797
PMT0004760,BIL0005139,4119-ZYPZY,2026-06-03 17:03:00,185.02,Debit Card,BillDesk,SUCCESS,TXN250077878
PMT0004761,BIL0005140,5549-ZGHFB,2026-06-12 22:18:00,0.0,Bank transfer (automatic),Paytm,SUCCESS,TXN959589934
PMT0004762,BIL0005141,7577-SWIFR,2026-06-10 14:30:00,223.31,Bank transfer (automatic),Paytm,SUCCESS,TXN283044181
PMT0004763,BIL0005143,6408-OTUBZ,2026-06-03 12:36:00,211.87,UPI,BillDesk,SUCCESS,TXN205094273
PMT0004764,BIL0005144,5204-HMGYF,2026-06-03 16:00:00,102.9,Electronic check,Paytm,SUCCESS,TXN993879718
PMT0004765,BIL0005145,1078-TDCRN,2026-06-04 19:37:00,95.29,Electronic check,Razorpay,FAILED,TXN893849484
PMT0004766,BIL0005146,3727-OVPRY,2026-06-03 21:35:00,148.33,UPI,Stripe,SUCCESS,TXN475080204
PMT0004767,BIL0005148,7622-NXQZR,2026-06-10 15:50:00,35.52,Bank transfer (automatic),Razorpay,SUCCESS,TXN579284758
PMT0004768,BIL0005149,6196-HBOBZ,2026-06-15 22:29:00,176.23,Electronic check,Paytm,SUCCESS,TXN420111395
PMT0004769,BIL0005150,3970-XGJDU,2026-06-15 15:58:00,199.66,UPI,PhonePe,SUCCESS,TXN609840646
PMT0004770,BIL0005151,7017-VFULY,2026-06-07 20:23:00,82.72,Electronic check,Stripe,SUCCESS,TXN660209995
PMT0004771,BIL0005152,5562-YJQGT,2026-06-12 20:16:00,0.0,UPI,Stripe,SUCCESS,TXN582900930
PMT0004772,BIL0005153,8807-OPMBM,2026-06-10 20:52:00,148.27,Debit Card,PhonePe,SUCCESS,TXN744208078
PMT0004773,BIL0005154,5439-WIKXB,2026-06-13 13:18:00,141.07,Debit Card,Paytm,SUCCESS,TXN865031012
PMT0004774,BIL0005155,9874-QLCLH,2026-06-10 12:53:00,240.96,Debit Card,Stripe,SUCCESS,TXN504864650
PMT0004775,BIL0005156,8294-UIMBA,2026-06-11 09:04:00,288.39,Bank transfer (automatic),Stripe,SUCCESS,TXN961669581
PMT0004776,BIL0005158,5840-NVDCG,2026-06-13 21:29:00,51.04,Net Banking,Razorpay,SUCCESS,TXN666588184
PMT0004777,BIL0005159,8092-NLTGF,2026-06-09 20:03:00,29.21,Net Banking,BillDesk,SUCCESS,TXN238167565
PMT0004778,BIL0005160,5928-QLDHB,2026-06-09 16:19:00,266.98,Debit Card,BillDesk,FAILED,TXN717620527
PMT0004779,BIL0005161,9840-EFJQB,2026-06-11 11:15:00,28.73,UPI,BillDesk,SUCCESS,TXN737248195
PMT0004780,BIL0005162,0696-UKTOX,2026-06-05 11:54:00,63.9,Bank transfer (automatic),Paytm,SUCCESS,TXN825549456
PMT0004781,BIL0005163,4801-KFYKL,2026-06-07 09:48:00,199.95,Credit Card,PhonePe,SUCCESS,TXN122590074
PMT0004782,BIL0005164,3472-OAOOR,2026-06-04 17:58:00,41.24,Debit Card,PhonePe,SUCCESS,TXN155447391
PMT0004783,BIL0005165,6135-OZQVA,2026-06-10 13:55:00,181.31,Electronic check,PhonePe,SUCCESS,TXN398384632
PMT0004784,BIL0005166,8062-YBDOE,2026-06-15 08:47:00,141.19,UPI,PhonePe,SUCCESS,TXN922425603
PMT0004785,BIL0005167,2252-JHJGE,2026-06-13 14:36:00,122.72,Net Banking,Razorpay,SUCCESS,TXN427877106
PMT0004786,BIL0005168,4188-PCPIG,2026-06-06 11:33:00,53.51,Electronic check,BillDesk,SUCCESS,TXN278952049
PMT0004787,BIL0005169,6000-APYLU,2026-06-11 20:02:00,65.84,Net Banking,BillDesk,SUCCESS,TXN461253853
PMT0004788,BIL0005170,7105-BENQF,2026-06-05 22:53:00,47.02,Net Banking,Razorpay,SUCCESS,TXN666958413
PMT0004789,BIL0005171,7721-DVEKZ,2026-06-04 17:30:00,23.19,Electronic check,Razorpay,SUCCESS,TXN839832942
PMT0004790,BIL0005172,3566-VVORZ,2026-06-13 17:52:00,172.16,Credit Card,Razorpay,SUCCESS,TXN529223982
PMT0004791,BIL0005173,9507-HSMMZ,2026-06-07 17:25:00,23.6,Mailed check,BillDesk,SUCCESS,TXN820010695
PMT0004792,BIL0005175,0947-IDHRQ,2026-06-04 12:25:00,35.75,Credit Card,Razorpay,SUCCESS,TXN578558491
PMT0004793,BIL0005176,7813-TKCVO,2026-06-13 14:55:00,24.01,Mailed check,PhonePe,FAILED,TXN421329778
PMT0004794,BIL0005177,0128-MKWSG,2026-06-09 18:26:00,24.54,Electronic check,Stripe,SUCCESS,TXN146630507
PMT0004795,BIL0005179,4350-ZTLPI,2026-06-11 13:35:00,99.06,Mailed check,Paytm,SUCCESS,TXN159846477
PMT0004796,BIL0005180,9048-JVYVF,2026-06-04 12:19:00,111.33,Bank transfer (automatic),Paytm,SUCCESS,TXN830404051
PMT0004797,BIL0005181,0361-HJRDX,2026-06-05 15:20:00,134.93,Debit Card,Paytm,SUCCESS,TXN225644030
PMT0004798,BIL0005182,5727-MYATE,2026-06-02 21:22:00,225.14,UPI,Razorpay,SUCCESS,TXN177672258
PMT0004799,BIL0005183,3823-KYNQY,2026-06-11 18:11:00,147.44,Net Banking,BillDesk,SUCCESS,TXN759907486
PMT0004800,BIL0005184,8988-ECPJR,2026-06-08 11:37:00,270.93,UPI,PhonePe,SUCCESS,TXN460172491
PMT0004801,BIL0005185,7570-WELNY,2026-06-15 21:02:00,99.95,Mailed check,PhonePe,SUCCESS,TXN771757223
PMT0004802,BIL0005186,3021-VLNRJ,2026-06-10 14:16:00,142.54,Net Banking,BillDesk,SUCCESS,TXN148259280
PMT0004803,BIL0005188,2080-CAZNM,2026-06-08 18:50:00,93.69,Electronic check,Stripe,SUCCESS,TXN659078643
PMT0004804,BIL0005190,6907-FLBER,2026-06-12 10:39:00,241.07,Credit Card,BillDesk,SUCCESS,TXN794448661
PMT0004805,BIL0005191,3001-UNBTL,2026-06-03 19:08:00,122.66,Net Banking,PhonePe,SUCCESS,TXN629428413
PMT0004806,BIL0005192,5982-PSMKW,2026-06-08 11:33:00,196.0,Electronic check,Paytm,SUCCESS,TXN328189276
PMT0004807,BIL0005193,3507-GASNP,2026-06-08 14:51:00,23.54,Electronic check,Paytm,SUCCESS,TXN453773342
PMT0004808,BIL0005194,7096-ZNBZI,2026-06-07 14:47:00,90.21,Credit Card,BillDesk,SUCCESS,TXN863087791
PMT0004809,BIL0005195,1902-XBTFB,2026-06-02 13:15:00,105.49,Credit Card,PhonePe,SUCCESS,TXN815525268
PMT0004810,BIL0005196,1676-MQAOA,2026-06-07 08:02:00,118.12,Debit Card,Paytm,SUCCESS,TXN777341758
PMT0004811,BIL0005197,0786-IVLAW,2026-06-07 16:46:00,98.06,Bank transfer (automatic),PhonePe,SUCCESS,TXN488646671
PMT0004812,BIL0005198,7566-DSRLQ,2026-06-12 10:38:00,70.98,Credit Card,Stripe,SUCCESS,TXN424426218
PMT0004813,BIL0005200,7245-JMTTQ,2026-06-07 12:40:00,72.57,Net Banking,PhonePe,SUCCESS,TXN500519913
PMT0004814,BIL0005201,6050-IJRHS,2026-06-06 13:32:00,243.67,Net Banking,Paytm,SUCCESS,TXN688152010
PMT0004815,BIL0005202,6202-JVYEU,2026-06-09 22:49:00,0.0,Net Banking,Stripe,SUCCESS,TXN484498648
PMT0004816,BIL0005203,8591-TKMZH,2026-06-02 22:10:00,278.6,Net Banking,Stripe,SUCCESS,TXN882694062
PMT0004817,BIL0005204,0734-OXWBT,2026-06-07 09:58:00,83.43,UPI,Razorpay,SUCCESS,TXN220744748
PMT0004818,BIL0005206,0365-TRTPY,2026-06-03 15:12:00,225.62,UPI,Paytm,SUCCESS,TXN509386512
PMT0004819,BIL0005207,7349-ALMUX,2026-06-04 11:37:00,136.41,Debit Card,Razorpay,SUCCESS,TXN844650816
PMT0004820,BIL0005208,9381-NDKME,2026-06-07 11:49:00,224.97,Debit Card,Razorpay,SUCCESS,TXN709351368
PMT0004821,BIL0005209,6502-KUGLL,2026-06-14 20:30:00,217.65,Net Banking,BillDesk,SUCCESS,TXN218315410
PMT0004822,BIL0005210,1841-YSJGV,2026-06-12 10:04:00,100.24,Mailed check,Paytm,SUCCESS,TXN605126647
PMT0004823,BIL0005211,2794-XIMMO,2026-06-14 09:38:00,12.33,Electronic check,BillDesk,SUCCESS,TXN108386938
PMT0004824,BIL0005212,8382-SHQEH,2026-06-06 18:23:00,100.18,Electronic check,Stripe,SUCCESS,TXN199833079
PMT0004825,BIL0005213,3511-BFTJW,2026-06-10 18:40:00,163.43,Credit Card,Stripe,SUCCESS,TXN976634560
PMT0004826,BIL0005214,7668-XCFYV,2026-06-03 08:53:00,109.21,UPI,PhonePe,SUCCESS,TXN767017055
PMT0004827,BIL0005215,2983-ZANRP,2026-06-06 13:55:00,86.79,Net Banking,Stripe,SUCCESS,TXN916563900
PMT0004828,BIL0005216,7845-URHJN,2026-06-15 13:54:00,171.28,Electronic check,PhonePe,SUCCESS,TXN486667026
PMT0004829,BIL0005217,3034-ZBEQN,2026-06-14 10:06:00,217.95,Electronic check,Razorpay,SUCCESS,TXN427885672
PMT0004830,BIL0005218,5018-HEKFO,2026-06-11 21:30:00,205.91,Credit Card,Stripe,SUCCESS,TXN869431750
PMT0004831,BIL0005219,2923-ARZLG,2026-06-06 10:06:00,200.25,Electronic check,Stripe,SUCCESS,TXN686733368
PMT0004832,BIL0005220,3976-NLDEZ,2026-06-13 22:17:00,24.31,Debit Card,Stripe,SUCCESS,TXN364543993
PMT0004833,BIL0005221,2282-YGNOR,2026-06-02 18:00:00,215.94,Net Banking,Razorpay,SUCCESS,TXN487636366
PMT0004834,BIL0005222,5336-UFNZP,2026-06-07 14:18:00,303.79,Mailed check,BillDesk,SUCCESS,TXN456857598
PMT0004835,BIL0005223,6854-EXGSF,2026-06-13 13:47:00,136.29,Bank transfer (automatic),Paytm,SUCCESS,TXN345164981
PMT0004836,BIL0005224,1241-EZFMJ,2026-06-04 20:25:00,30.03,Bank transfer (automatic),Paytm,SUCCESS,TXN899718747
PMT0004837,BIL0005226,5376-PCKNB,2026-06-04 13:32:00,270.75,Net Banking,Paytm,SUCCESS,TXN861950059
PMT0004838,BIL0005227,8044-BGWPI,2026-06-13 21:08:00,113.46,UPI,Stripe,FAILED,TXN748904352
PMT0004839,BIL0005228,4060-LDNLU,2026-06-09 15:54:00,231.52,Electronic check,PhonePe,SUCCESS,TXN838795307
PMT0004840,BIL0005229,3589-PPVKW,2026-06-09 22:19:00,22.89,Electronic check,BillDesk,FAILED,TXN277167948
PMT0004841,BIL0005230,8327-LZKAS,2026-06-13 09:20:00,67.91,Debit Card,PhonePe,SUCCESS,TXN370725711
PMT0004842,BIL0005231,5887-IKKYO,2026-06-08 13:35:00,170.33,Mailed check,Stripe,SUCCESS,TXN818991231
PMT0004843,BIL0005232,1075-BGWOH,2026-06-10 22:46:00,116.52,Debit Card,Stripe,SUCCESS,TXN927438400
PMT0004844,BIL0005233,1755-RMCXH,2026-06-06 19:51:00,23.95,Debit Card,PhonePe,SUCCESS,TXN839409947
PMT0004845,BIL0005234,0302-JOIVN,2026-06-13 21:25:00,207.86,Electronic check,BillDesk,SUCCESS,TXN348864241
PMT0004846,BIL0005235,3858-XHYJO,2026-06-08 13:46:00,95.29,Mailed check,PhonePe,SUCCESS,TXN370417851
PMT0004847,BIL0005236,4299-SIMNS,2026-06-14 22:11:00,184.26,Net Banking,Stripe,SUCCESS,TXN765913791
PMT0004848,BIL0005237,7025-IWFHT,2026-06-11 22:20:00,105.67,Net Banking,BillDesk,SUCCESS,TXN700913060
PMT0004849,BIL0005238,6261-LHRTG,2026-06-10 20:44:00,64.61,Credit Card,PhonePe,FAILED,TXN159238569
PMT0004850,BIL0005239,7841-FCRQD,2026-06-09 10:23:00,4.42,UPI,Paytm,SUCCESS,TXN435523621
PMT0004851,BIL0005240,2056-EVGZL,2026-06-02 17:53:00,183.79,UPI,Stripe,SUCCESS,TXN798177676
PMT0004852,BIL0005241,8777-MBMTS,2026-06-06 12:24:00,95.4,Debit Card,PhonePe,SUCCESS,TXN149033179
PMT0004853,BIL0005243,5366-IJEQJ,2026-06-14 10:19:00,281.67,Mailed check,PhonePe,SUCCESS,TXN607797225
PMT0004854,BIL0005244,7661-CPURM,2026-06-08 11:26:00,221.49,Debit Card,PhonePe,SUCCESS,TXN351114543
PMT0004855,BIL0005245,6233-HXJMX,2026-06-15 12:45:00,75.87,Mailed check,Razorpay,SUCCESS,TXN110312399
PMT0004856,BIL0005246,5902-WBLSE,2026-06-15 13:46:00,23.78,Mailed check,Razorpay,SUCCESS,TXN756131479
PMT0004857,BIL0005248,4971-PUYQO,2026-06-10 19:15:00,111.57,Bank transfer (automatic),PhonePe,SUCCESS,TXN556257215
PMT0004858,BIL0005249,3239-TPHPZ,2026-06-05 09:59:00,0.0,Credit Card,PhonePe,FAILED,TXN657661182
PMT0004859,BIL0005251,3338-CVVEH,2026-06-11 09:22:00,288.57,Mailed check,Stripe,SUCCESS,TXN275925962
PMT0004860,BIL0005252,8485-GJCDN,2026-06-09 17:23:00,81.48,Credit Card,BillDesk,SUCCESS,TXN961306822
PMT0004861,BIL0005254,2851-STERV,2026-06-11 15:45:00,233.64,Net Banking,PhonePe,SUCCESS,TXN398208126
PMT0004862,BIL0005255,4393-GEADV,2026-06-02 19:19:00,164.9,UPI,Paytm,SUCCESS,TXN633411785
PMT0004863,BIL0005256,8486-AYEQH,2026-06-04 10:08:00,30.74,Electronic check,BillDesk,FAILED,TXN322702065
PMT0004864,BIL0005257,1527-SXDPN,2026-06-06 22:13:00,231.57,UPI,Stripe,SUCCESS,TXN302060390
PMT0004865,BIL0005258,6029-WTIPC,2026-06-13 17:23:00,60.3,Net Banking,Razorpay,SUCCESS,TXN830282422
PMT0004866,BIL0005259,8634-CILSZ,2026-06-10 14:23:00,123.55,UPI,BillDesk,SUCCESS,TXN225630152
PMT0004867,BIL0005260,5419-JKZNQ,2026-06-14 14:20:00,209.92,Electronic check,BillDesk,SUCCESS,TXN795349754
PMT0004868,BIL0005261,2495-KZNFB,2026-06-14 13:06:00,106.97,Bank transfer (automatic),BillDesk,SUCCESS,TXN107543100
PMT0004869,BIL0005262,1409-PHXTF,2026-06-12 13:05:00,100.83,Debit Card,PhonePe,SUCCESS,TXN348645735
PMT0004870,BIL0005263,4560-WQAQW,2026-06-04 14:47:00,81.07,Mailed check,Stripe,SUCCESS,TXN138116473
PMT0004871,BIL0005264,9591-YVTEB,2026-06-03 10:36:00,229.92,Credit Card,Paytm,SUCCESS,TXN844072140
PMT0004872,BIL0005265,9309-BZGNT,2026-06-12 13:07:00,5.66,Mailed check,PhonePe,SUCCESS,TXN593043489
PMT0004873,BIL0005266,4274-DRSQT,2026-06-05 13:10:00,75.4,Credit Card,BillDesk,SUCCESS,TXN498977343
PMT0004874,BIL0005267,2027-DNKIV,2026-06-13 17:45:00,69.32,UPI,BillDesk,SUCCESS,TXN535095072
PMT0004875,BIL0005268,8075-GXIUB,2026-06-07 21:55:00,82.42,Mailed check,Stripe,SUCCESS,TXN391634077
PMT0004876,BIL0005269,2885-HIJDH,2026-06-06 15:54:00,250.04,Net Banking,Stripe,SUCCESS,TXN909378194
PMT0004877,BIL0005270,5424-RLQLC,2026-06-05 13:28:00,70.39,Bank transfer (automatic),PhonePe,SUCCESS,TXN461981167
PMT0004878,BIL0005271,6682-QJDGB,2026-06-08 09:54:00,35.69,Debit Card,Razorpay,SUCCESS,TXN559368310
PMT0004879,BIL0005272,6507-DTJZV,2026-06-04 19:58:00,78.35,Credit Card,Paytm,FAILED,TXN202150857
PMT0004880,BIL0005273,8780-IXSTS,2026-06-04 16:40:00,283.32,Mailed check,PhonePe,SUCCESS,TXN504237889
PMT0004881,BIL0005274,7673-BQGKU,2026-06-13 12:17:00,0.0,Mailed check,Stripe,SUCCESS,TXN538541962
PMT0004882,BIL0005275,6723-WSNTY,2026-06-04 11:03:00,304.56,Mailed check,Stripe,SUCCESS,TXN522600358
PMT0004883,BIL0005276,9530-EHPOH,2026-06-09 11:07:00,4.42,Mailed check,BillDesk,SUCCESS,TXN386574096
PMT0004884,BIL0005277,2725-IWWBA,2026-06-10 20:20:00,67.14,Debit Card,BillDesk,SUCCESS,TXN785676704
PMT0004885,BIL0005278,0345-HKJVM,2026-06-03 20:11:00,105.37,UPI,Stripe,SUCCESS,TXN803405204
PMT0004886,BIL0005279,1061-PNTHC,2026-06-09 18:35:00,158.83,Mailed check,BillDesk,SUCCESS,TXN465075315
PMT0004887,BIL0005280,0394-YONDK,2026-06-08 21:24:00,0.0,Net Banking,Razorpay,SUCCESS,TXN839089052
PMT0004888,BIL0005281,6574-MCOEH,2026-06-05 16:21:00,93.4,Net Banking,PhonePe,SUCCESS,TXN304277052
PMT0004889,BIL0005282,7399-QHBJS,2026-06-15 20:42:00,78.76,Electronic check,Razorpay,SUCCESS,TXN982380223
PMT0004890,BIL0005283,3049-SOLAY,2026-06-10 12:45:00,289.34,Debit Card,PhonePe,SUCCESS,TXN833400263
PMT0004891,BIL0005284,0997-YTLNY,2026-06-11 14:13:00,116.58,Electronic check,Razorpay,SUCCESS,TXN279218348
PMT0004892,BIL0005286,9479-HYNYL,2026-06-05 08:05:00,65.73,Bank transfer (automatic),PhonePe,SUCCESS,TXN248112459
PMT0004893,BIL0005287,3235-ETOOB,2026-06-15 22:47:00,87.91,Debit Card,Stripe,SUCCESS,TXN393614792
PMT0004894,BIL0005288,9708-KFDBY,2026-06-04 08:19:00,142.25,Mailed check,BillDesk,SUCCESS,TXN305340810
PMT0004895,BIL0005289,8058-INTPH,2026-06-06 16:51:00,152.99,Mailed check,Razorpay,SUCCESS,TXN460178450
PMT0004896,BIL0005290,3642-GKTCT,2026-06-13 22:17:00,106.32,Net Banking,BillDesk,SUCCESS,TXN349895481
PMT0004897,BIL0005291,0774-RMNUW,2026-06-08 12:43:00,40.95,Net Banking,BillDesk,SUCCESS,TXN491129362
PMT0004898,BIL0005292,1334-PDUKM,2026-06-05 21:15:00,161.01,Electronic check,Stripe,SUCCESS,TXN841940394
PMT0004899,BIL0005293,0756-MPZRL,2026-06-06 13:30:00,157.77,Bank transfer (automatic),Stripe,SUCCESS,TXN629445668
PMT0004900,BIL0005294,2242-MFOTG,2026-06-09 15:44:00,271.52,Credit Card,Razorpay,SUCCESS,TXN460761937
PMT0004901,BIL0005295,2927-CVULT,2026-06-04 14:40:00,240.78,Debit Card,Stripe,SUCCESS,TXN634647871
PMT0004902,BIL0005296,2144-BFDSO,2026-06-04 15:39:00,69.32,Mailed check,PhonePe,SUCCESS,TXN574404258
PMT0004903,BIL0005298,7647-GYYKX,2026-06-15 22:06:00,83.01,Net Banking,PhonePe,SUCCESS,TXN483333153
PMT0004904,BIL0005299,5647-FXOTP,2026-06-05 11:58:00,154.46,Debit Card,BillDesk,SUCCESS,TXN448086042
PMT0004905,BIL0005300,5569-OUICF,2026-06-14 16:38:00,119.53,Credit Card,Stripe,SUCCESS,TXN513949990
PMT0004906,BIL0005301,8821-XNHVZ,2026-06-04 21:04:00,212.46,Credit Card,PhonePe,SUCCESS,TXN497401026
PMT0004907,BIL0005302,2082-OJVTK,2026-06-08 16:42:00,134.76,Bank transfer (automatic),Paytm,SUCCESS,TXN977699827
PMT0004908,BIL0005303,9700-ISPUP,2026-06-14 19:13:00,77.29,Debit Card,BillDesk,SUCCESS,TXN112053602
PMT0004909,BIL0005304,9839-ETQOE,2026-06-04 19:05:00,47.73,Credit Card,Paytm,SUCCESS,TXN719620381
PMT0004910,BIL0005305,6078-VESFR,2026-06-10 09:30:00,83.13,Electronic check,BillDesk,SUCCESS,TXN455698774
PMT0004911,BIL0005306,9027-TMATR,2026-06-03 09:46:00,92.98,UPI,PhonePe,SUCCESS,TXN843874308
PMT0004912,BIL0005307,5940-NFXKV,2026-06-03 12:45:00,69.21,Credit Card,BillDesk,SUCCESS,TXN735036977
PMT0004913,BIL0005308,1941-HOSAM,2026-06-10 18:53:00,106.32,Electronic check,PhonePe,SUCCESS,TXN689819595
PMT0004914,BIL0005309,9110-HSGTV,2026-06-10 09:27:00,97.29,Net Banking,Stripe,SUCCESS,TXN587179899
PMT0004915,BIL0005310,0704-VCUMB,2026-06-03 08:20:00,141.89,Credit Card,BillDesk,SUCCESS,TXN148054500
PMT0004916,BIL0005311,6171-ZTVYB,2026-06-05 14:53:00,137.18,Electronic check,Paytm,SUCCESS,TXN226375389
PMT0004917,BIL0005312,8053-WWDRO,2026-06-11 21:41:00,200.01,Debit Card,Razorpay,SUCCESS,TXN691616384
PMT0004918,BIL0005313,9564-KCLHR,2026-06-13 11:50:00,178.47,Debit Card,Razorpay,SUCCESS,TXN962334512
PMT0004919,BIL0005314,1935-IMVBB,2026-06-13 22:50:00,105.85,Electronic check,Razorpay,SUCCESS,TXN497545646
PMT0004920,BIL0005315,2535-PBCGC,2026-06-15 14:27:00,46.67,Credit Card,Razorpay,SUCCESS,TXN508918299
PMT0004921,BIL0005316,2082-CEFLT,2026-06-03 16:26:00,53.81,UPI,PhonePe,SUCCESS,TXN457678687
PMT0004922,BIL0005317,1470-PSXNM,2026-06-06 09:34:00,51.51,Bank transfer (automatic),BillDesk,SUCCESS,TXN374109747
PMT0004923,BIL0005318,1213-NGCUN,2026-06-03 15:00:00,147.09,Net Banking,Paytm,FAILED,TXN711934776
PMT0004924,BIL0005319,2498-XLDZR,2026-06-07 19:41:00,145.85,Debit Card,Razorpay,SUCCESS,TXN206570603
PMT0004925,BIL0005320,9866-OCCKE,2026-06-14 16:01:00,129.5,Debit Card,Paytm,SUCCESS,TXN734820071
PMT0004926,BIL0005321,5338-YHWYT,2026-06-04 15:41:00,43.01,Debit Card,BillDesk,SUCCESS,TXN514307394
PMT0004927,BIL0005322,7718-UPSKJ,2026-06-05 20:04:00,96.05,Debit Card,Stripe,SUCCESS,TXN824429277
PMT0004928,BIL0005323,8731-WBBMB,2026-06-14 10:04:00,273.64,Net Banking,Razorpay,SUCCESS,TXN530137784
PMT0004929,BIL0005324,1448-CYWKC,2026-06-06 22:07:00,183.14,Electronic check,Razorpay,FAILED,TXN561288735
PMT0004930,BIL0005325,7901-IIDQV,2026-06-09 09:02:00,123.43,Net Banking,Stripe,SUCCESS,TXN774567733
